date,v1,longtermdebt,totalshareholderequity,netincome,grossprofit,cap_rate,assets,NOI,cashonhand,debttoequityratio,revenue,totalliabilities,ebitda,eps,cpi
2017-12-05,7.830,8.655,7.230,-0.040,0.184,0.002,16.108,0.025,0.167,1.295,0.306,8.878,0.127,,1.812
2017-12-06,7.840,8.718,7.309,-0.040,0.185,0.002,16.251,0.025,0.168,1.287,0.307,8.942,0.128,,1.811
2017-12-07,7.890,8.782,7.388,-0.040,0.186,0.002,16.394,0.025,0.168,1.280,0.308,9.006,0.128,,1.809
2017-12-08,8.030,8.845,7.467,-0.041,0.186,0.002,16.537,0.025,0.169,1.272,0.310,9.070,0.128,,1.808
2017-12-11,8.030,8.909,7.546,-0.041,0.187,0.002,16.680,0.025,0.170,1.265,0.311,9.135,0.129,,1.806
2017-12-12,8.040,8.972,7.625,-0.041,0.188,0.002,16.824,0.024,0.171,1.257,0.313,9.199,0.130,,1.805
2017-12-13,8.040,9.036,7.704,-0.042,0.189,0.002,16.967,0.024,0.171,1.250,0.314,9.263,0.130,,1.804
2017-12-14,8.060,9.099,7.782,-0.042,0.190,0.002,17.110,0.024,0.172,1.242,0.315,9.327,0.130,,1.802
2017-12-15,8.180,9.163,7.861,-0.042,0.191,0.002,17.253,0.024,0.173,1.235,0.317,9.392,0.131,,1.801
2017-12-18,8.150,9.226,7.940,-0.043,0.192,0.002,17.396,0.024,0.174,1.227,0.318,9.456,0.132,,1.799
2017-12-19,8.030,9.290,8.019,-0.043,0.193,0.001,17.539,0.024,0.174,1.220,0.319,9.520,0.132,,1.798
2017-12-20,7.920,9.353,8.098,-0.043,0.194,0.001,17.682,0.024,0.175,1.212,0.321,9.584,0.132,,1.796
2017-12-21,7.950,9.417,8.177,-0.044,0.195,0.001,17.825,0.024,0.176,1.205,0.322,9.649,0.133,,1.795
2017-12-22,7.910,9.480,8.256,-0.044,0.196,0.001,17.968,0.024,0.176,1.198,0.323,9.713,0.134,,1.794
2017-12-26,7.930,9.544,8.334,-0.045,0.197,0.001,18.112,0.023,0.177,1.190,0.325,9.777,0.134,,1.792
2017-12-27,7.940,9.607,8.413,-0.045,0.198,0.001,18.255,0.023,0.178,1.182,0.326,9.841,0.134,,1.791
2017-12-28,8.010,9.671,8.492,-0.045,0.199,0.001,18.398,0.023,0.179,1.175,0.327,9.906,0.135,,1.789
2017-12-29,8.000,9.734,8.571,-0.046,0.200,0.001,18.541,0.023,0.179,1.168,0.329,9.970,0.136,,1.788
2017-12-31,10.105,9.798,8.650,-0.046,0.201,0.001,18.684,0.023,0.180,1.160,0.330,10.034,0.136,$-0.13,1.786
2018-01-02,12.210,9.798,8.650,-0.046,0.202,0.001,18.684,0.024,0.179,1.160,0.332,10.034,0.137,,1.785
2018-01-03,12.200,9.798,8.650,-0.045,0.202,0.001,18.684,0.024,0.179,1.160,0.333,10.035,0.139,,1.784
2018-01-04,11.980,9.798,8.649,-0.045,0.203,0.001,18.685,0.025,0.178,1.160,0.335,10.035,0.140,,1.782
2018-01-05,11.980,9.798,8.649,-0.044,0.204,0.001,18.685,0.026,0.177,1.161,0.336,10.036,0.141,,1.781
2018-01-08,12.010,9.798,8.649,-0.044,0.205,0.001,18.685,0.027,0.176,1.161,0.338,10.036,0.143,,1.779
2018-01-09,11.860,9.799,8.649,-0.043,0.205,0.001,18.685,0.027,0.176,1.161,0.339,10.037,0.144,,1.778
2018-01-10,11.890,9.799,8.649,-0.043,0.206,0.001,18.685,0.028,0.175,1.161,0.341,10.037,0.146,,1.776
2018-01-11,11.880,9.799,8.648,-0.042,0.207,0.002,18.686,0.029,0.174,1.161,0.342,10.037,0.147,,1.775
2018-01-12,11.800,9.799,8.648,-0.042,0.208,0.002,18.686,0.029,0.173,1.161,0.344,10.038,0.148,,1.774
2018-01-16,11.850,9.799,8.648,-0.041,0.208,0.002,18.686,0.030,0.173,1.162,0.345,10.038,0.150,,1.772
2018-01-17,11.700,9.799,8.648,-0.041,0.209,0.002,18.686,0.031,0.172,1.162,0.347,10.039,0.151,,1.771
2018-01-18,11.620,9.799,8.647,-0.040,0.210,0.002,18.686,0.032,0.171,1.162,0.348,10.039,0.152,,1.769
2018-01-19,11.530,9.799,8.647,-0.040,0.210,0.002,18.687,0.032,0.171,1.162,0.350,10.039,0.154,,1.768
2018-01-22,11.660,9.799,8.647,-0.039,0.211,0.002,18.687,0.033,0.170,1.162,0.351,10.040,0.155,,1.766
2018-01-23,11.900,9.799,8.647,-0.039,0.212,0.002,18.687,0.034,0.169,1.162,0.353,10.040,0.157,,1.765
2018-01-24,11.740,9.800,8.647,-0.039,0.213,0.002,18.687,0.034,0.168,1.163,0.354,10.041,0.158,,1.764
2018-01-25,11.730,9.800,8.646,-0.038,0.213,0.002,18.687,0.035,0.168,1.163,0.356,10.041,0.159,,1.762
2018-01-26,11.710,9.800,8.646,-0.038,0.214,0.002,18.687,0.036,0.167,1.163,0.357,10.042,0.161,,1.761
2018-01-29,11.520,9.800,8.646,-0.037,0.215,0.002,18.688,0.036,0.166,1.163,0.359,10.042,0.162,,1.759
2018-01-30,11.430,9.800,8.646,-0.037,0.216,0.002,18.688,0.037,0.165,1.163,0.360,10.042,0.163,,1.758
2018-01-31,11.690,9.800,8.646,-0.036,0.216,0.002,18.688,0.038,0.165,1.163,0.362,10.043,0.165,,1.756
2018-02-01,11.460,9.800,8.645,-0.036,0.217,0.002,18.688,0.039,0.164,1.164,0.363,10.043,0.166,,1.755
2018-02-02,11.470,9.800,8.645,-0.035,0.218,0.002,18.688,0.039,0.163,1.164,0.365,10.044,0.168,,1.759
2018-02-05,11.010,9.800,8.645,-0.035,0.218,0.002,18.689,0.040,0.163,1.164,0.366,10.044,0.169,,1.763
2018-02-06,11.040,9.800,8.645,-0.034,0.219,0.002,18.689,0.041,0.162,1.164,0.368,10.044,0.170,,1.767
2018-02-07,11.010,9.801,8.645,-0.034,0.220,0.002,18.689,0.041,0.161,1.164,0.369,10.045,0.172,,1.771
2018-02-08,10.680,9.801,8.644,-0.033,0.221,0.002,18.689,0.042,0.160,1.164,0.371,10.045,0.173,,1.775
2018-02-09,10.890,9.801,8.644,-0.033,0.221,0.002,18.689,0.043,0.160,1.165,0.372,10.046,0.174,,1.779
2018-02-12,10.910,9.801,8.644,-0.032,0.222,0.002,18.690,0.044,0.159,1.165,0.374,10.046,0.176,,1.783
2018-02-13,10.940,9.801,8.644,-0.032,0.223,0.002,18.690,0.044,0.158,1.165,0.375,10.047,0.177,,1.787
2018-02-14,11.080,9.801,8.644,-0.032,0.224,0.002,18.690,0.045,0.158,1.165,0.377,10.047,0.179,,1.791
2018-02-15,11.180,9.801,8.643,-0.031,0.224,0.002,18.690,0.046,0.157,1.165,0.379,10.047,0.180,,1.795
2018-02-16,11.180,9.801,8.643,-0.031,0.225,0.002,18.690,0.046,0.156,1.165,0.380,10.048,0.181,,1.799
2018-02-20,11.050,9.801,8.643,-0.030,0.226,0.003,18.691,0.047,0.155,1.165,0.382,10.048,0.183,,1.803
2018-02-21,10.830,9.801,8.643,-0.030,0.226,0.003,18.691,0.048,0.155,1.166,0.383,10.049,0.184,,1.807
2018-02-22,11.270,9.801,8.642,-0.029,0.227,0.003,18.691,0.049,0.154,1.166,0.385,10.049,0.185,,1.811
2018-02-23,11.410,9.802,8.642,-0.029,0.228,0.003,18.691,0.049,0.153,1.166,0.386,10.050,0.187,,1.815
2018-02-26,11.400,9.802,8.642,-0.028,0.229,0.003,18.691,0.050,0.152,1.166,0.388,10.050,0.188,,1.819
2018-02-27,11.180,9.802,8.642,-0.028,0.229,0.003,18.692,0.051,0.152,1.166,0.389,10.050,0.189,,1.823
2018-02-28,11.300,9.802,8.642,-0.027,0.230,0.003,18.692,0.051,0.151,1.166,0.391,10.051,0.191,,1.827
2018-03-01,11.390,9.802,8.641,-0.027,0.231,0.003,18.692,0.052,0.150,1.167,0.392,10.051,0.192,,1.831
2018-03-02,11.430,9.802,8.641,-0.026,0.231,0.003,18.692,0.053,0.150,1.167,0.394,10.052,0.194,,1.835
2018-03-05,11.460,9.802,8.641,-0.026,0.232,0.003,18.692,0.054,0.149,1.167,0.395,10.052,0.195,,1.838
2018-03-06,11.490,9.802,8.641,-0.025,0.233,0.003,18.693,0.054,0.148,1.167,0.397,10.052,0.196,,1.842
2018-03-07,11.630,9.802,8.641,-0.025,0.234,0.003,18.693,0.055,0.147,1.167,0.398,10.053,0.198,,1.846
2018-03-08,11.720,9.802,8.640,-0.024,0.234,0.003,18.693,0.056,0.147,1.167,0.400,10.053,0.199,,1.849
2018-03-09,11.780,9.803,8.640,-0.024,0.235,0.003,18.693,0.056,0.146,1.168,0.401,10.054,0.200,,1.853
2018-03-12,11.790,9.803,8.640,-0.024,0.236,0.003,18.693,0.057,0.145,1.168,0.403,10.054,0.202,,1.856
2018-03-13,11.780,9.803,8.640,-0.023,0.237,0.003,18.693,0.058,0.144,1.168,0.404,10.055,0.203,,1.860
2018-03-14,11.750,9.803,8.640,-0.023,0.237,0.003,18.694,0.058,0.144,1.168,0.406,10.055,0.205,,1.864
2018-03-15,11.760,9.803,8.639,-0.022,0.238,0.003,18.694,0.059,0.143,1.168,0.407,10.055,0.206,,1.867
2018-03-16,11.840,9.803,8.639,-0.022,0.239,0.003,18.694,0.060,0.142,1.168,0.409,10.056,0.207,,1.871
2018-03-19,11.740,9.803,8.639,-0.021,0.239,0.003,18.694,0.061,0.142,1.169,0.410,10.056,0.209,,1.875
2018-03-20,11.600,9.803,8.639,-0.021,0.240,0.003,18.694,0.061,0.141,1.169,0.412,10.057,0.210,,1.878
2018-03-21,11.540,9.803,8.638,-0.020,0.241,0.003,18.695,0.062,0.140,1.169,0.413,10.057,0.211,,1.882
2018-03-22,11.470,9.803,8.638,-0.020,0.242,0.003,18.695,0.063,0.139,1.169,0.415,10.057,0.213,,1.885
2018-03-23,11.380,9.804,8.638,-0.019,0.242,0.003,18.695,0.063,0.139,1.169,0.416,10.058,0.214,,1.889
2018-03-26,11.540,9.804,8.638,-0.019,0.243,0.003,18.695,0.064,0.138,1.169,0.418,10.058,0.216,,1.893
2018-03-27,11.670,9.804,8.638,-0.018,0.244,0.003,18.695,0.065,0.137,1.170,0.419,10.059,0.217,,1.896
2018-03-28,11.780,9.804,8.637,-0.018,0.245,0.004,18.696,0.066,0.136,1.170,0.421,10.059,0.218,,1.900
2018-03-29,11.860,9.804,8.637,-0.017,0.245,0.004,18.696,0.066,0.136,1.170,0.422,10.060,0.220,,1.904
2018-03-31,11.805,9.804,8.637,-0.017,0.246,0.004,18.696,0.067,0.135,1.170,0.424,10.060,0.221,$-0.03,1.907
2018-04-02,11.750,9.804,8.636,-0.017,0.246,0.004,18.696,0.067,0.135,1.170,0.424,10.060,0.221,,1.911
2018-04-03,11.840,9.804,8.635,-0.017,0.246,0.004,18.695,0.067,0.136,1.170,0.424,10.061,0.221,,1.914
2018-04-04,11.880,9.805,8.635,-0.017,0.246,0.004,18.695,0.067,0.136,1.170,0.424,10.061,0.222,,1.918
2018-04-05,11.780,9.805,8.634,-0.017,0.246,0.004,18.694,0.068,0.137,1.171,0.424,10.061,0.222,,1.922
2018-04-06,11.760,9.805,8.633,-0.017,0.247,0.004,18.694,0.068,0.137,1.171,0.425,10.062,0.222,,1.925
2018-04-09,11.740,9.805,8.632,-0.017,0.247,0.004,18.693,0.068,0.138,1.171,0.425,10.062,0.222,,1.929
2018-04-10,11.840,9.805,8.631,-0.017,0.247,0.004,18.693,0.068,0.138,1.171,0.425,10.062,0.223,,1.933
2018-04-11,11.800,9.805,8.630,-0.017,0.247,0.004,18.692,0.068,0.139,1.171,0.425,10.063,0.223,,1.936
2018-04-12,11.730,9.806,8.630,-0.017,0.247,0.004,18.692,0.068,0.139,1.171,0.425,10.063,0.223,,1.940
2018-04-13,11.750,9.806,8.629,-0.017,0.247,0.004,18.691,0.069,0.140,1.172,0.425,10.063,0.223,,1.943
2018-04-16,11.830,9.806,8.628,-0.016,0.247,0.004,18.691,0.069,0.140,1.172,0.425,10.064,0.223,,1.947
2018-04-17,11.950,9.806,8.627,-0.016,0.247,0.004,18.690,0.069,0.141,1.172,0.425,10.064,0.224,,1.951
2018-04-18,11.960,9.806,8.626,-0.016,0.247,0.004,18.690,0.069,0.141,1.172,0.426,10.064,0.224,,1.954
2018-04-19,11.720,9.806,8.626,-0.016,0.248,0.004,18.689,0.069,0.142,1.172,0.426,10.065,0.224,,1.958
2018-04-20,11.750,9.807,8.625,-0.016,0.248,0.004,18.689,0.069,0.142,1.172,0.426,10.065,0.224,,1.962
2018-04-23,11.770,9.807,8.624,-0.016,0.248,0.004,18.688,0.069,0.143,1.172,0.426,10.065,0.224,,1.965
2018-04-24,11.910,9.807,8.623,-0.016,0.248,0.004,18.688,0.070,0.143,1.173,0.426,10.066,0.225,,1.969
2018-04-25,11.960,9.807,8.622,-0.016,0.248,0.004,18.687,0.070,0.144,1.173,0.426,10.066,0.225,,1.972
2018-04-26,12.010,9.807,8.622,-0.016,0.248,0.004,18.687,0.070,0.144,1.173,0.426,10.066,0.225,,1.976
2018-04-27,12.090,9.807,8.621,-0.016,0.248,0.004,18.686,0.070,0.145,1.173,0.426,10.067,0.225,,1.980
2018-04-30,12.040,9.808,8.620,-0.016,0.248,0.004,18.686,0.070,0.145,1.173,0.427,10.067,0.226,,1.983
2018-05-01,12.130,9.808,8.619,-0.016,0.248,0.004,18.686,0.070,0.146,1.173,0.427,10.067,0.226,,1.987
2018-05-02,12.110,9.808,8.618,-0.016,0.248,0.004,18.685,0.071,0.146,1.174,0.427,10.068,0.226,,1.971
2018-05-03,12.070,9.808,8.617,-0.016,0.249,0.004,18.685,0.071,0.147,1.174,0.427,10.068,0.226,,1.954
2018-05-04,12.250,9.808,8.617,-0.016,0.249,0.004,18.684,0.071,0.147,1.174,0.427,10.068,0.226,,1.938
2018-05-07,12.250,9.808,8.616,-0.016,0.249,0.004,18.684,0.071,0.148,1.174,0.427,10.069,0.227,,1.922
2018-05-08,12.230,9.809,8.615,-0.016,0.249,0.004,18.683,0.071,0.148,1.174,0.427,10.069,0.227,,1.905
2018-05-09,12.350,9.809,8.614,-0.016,0.249,0.004,18.683,0.071,0.149,1.174,0.427,10.069,0.227,,1.889
2018-05-10,12.330,9.809,8.613,-0.016,0.249,0.004,18.682,0.071,0.149,1.174,0.428,10.070,0.227,,1.873
2018-05-11,12.330,9.809,8.613,-0.016,0.249,0.004,18.682,0.072,0.150,1.175,0.428,10.070,0.227,,1.856
2018-05-14,12.110,9.809,8.612,-0.016,0.249,0.004,18.681,0.072,0.150,1.175,0.428,10.070,0.228,,1.840
2018-05-15,11.620,9.809,8.611,-0.016,0.249,0.004,18.681,0.072,0.151,1.175,0.428,10.071,0.228,,1.824
2018-05-16,11.550,9.810,8.610,-0.015,0.250,0.004,18.680,0.072,0.151,1.175,0.428,10.071,0.228,,1.807
2018-05-17,11.520,9.810,8.609,-0.015,0.250,0.004,18.680,0.072,0.152,1.175,0.428,10.072,0.228,,1.791
2018-05-18,11.440,9.810,8.608,-0.015,0.250,0.004,18.679,0.072,0.152,1.175,0.428,10.072,0.229,,1.775
2018-05-21,11.410,9.810,8.608,-0.015,0.250,0.004,18.679,0.073,0.153,1.176,0.428,10.072,0.229,,1.759
2018-05-22,11.330,9.810,8.607,-0.015,0.250,0.004,18.678,0.073,0.153,1.176,0.429,10.073,0.229,,1.742
2018-05-23,11.370,9.810,8.606,-0.015,0.250,0.004,18.678,0.073,0.154,1.176,0.429,10.073,0.229,,1.726
2018-05-24,11.390,9.811,8.605,-0.015,0.250,0.004,18.677,0.073,0.154,1.176,0.429,10.073,0.229,,1.710
2018-05-25,11.360,9.811,8.604,-0.015,0.250,0.004,18.677,0.073,0.155,1.176,0.429,10.074,0.230,,1.693
2018-05-29,11.390,9.811,8.604,-0.015,0.250,0.004,18.676,0.073,0.155,1.176,0.429,10.074,0.230,,1.677
2018-05-30,11.670,9.811,8.603,-0.015,0.251,0.004,18.676,0.073,0.156,1.176,0.429,10.074,0.230,,1.661
2018-05-31,11.460,9.811,8.602,-0.015,0.251,0.004,18.675,0.074,0.156,1.177,0.429,10.075,0.230,,1.644
2018-06-01,11.490,9.811,8.601,-0.015,0.251,0.004,18.675,0.074,0.157,1.177,0.429,10.075,0.230,,1.628
2018-06-04,11.630,9.812,8.600,-0.015,0.251,0.004,18.675,0.074,0.157,1.177,0.430,10.075,0.231,,1.628
2018-06-05,11.480,9.812,8.599,-0.015,0.251,0.004,18.674,0.074,0.158,1.177,0.430,10.076,0.231,,1.628
2018-06-06,11.380,9.812,8.599,-0.015,0.251,0.004,18.674,0.074,0.158,1.177,0.430,10.076,0.231,,1.628
2018-06-07,11.570,9.812,8.598,-0.015,0.251,0.004,18.673,0.074,0.159,1.177,0.430,10.076,0.231,,1.627
2018-06-08,11.530,9.812,8.597,-0.015,0.251,0.004,18.673,0.075,0.159,1.178,0.430,10.077,0.232,,1.627
2018-06-11,11.520,9.812,8.596,-0.015,0.251,0.004,18.672,0.075,0.160,1.178,0.430,10.077,0.232,,1.627
2018-06-12,11.530,9.813,8.595,-0.015,0.251,0.004,18.672,0.075,0.160,1.178,0.430,10.077,0.232,,1.627
2018-06-13,11.530,9.813,8.595,-0.015,0.252,0.004,18.671,0.075,0.161,1.178,0.430,10.078,0.232,,1.627
2018-06-14,11.670,9.813,8.594,-0.015,0.252,0.004,18.671,0.075,0.161,1.178,0.431,10.078,0.232,,1.627
2018-06-15,11.660,9.813,8.593,-0.015,0.252,0.004,18.670,0.075,0.162,1.178,0.431,10.078,0.233,,1.627
2018-06-18,11.700,9.813,8.592,-0.014,0.252,0.004,18.670,0.075,0.162,1.178,0.431,10.079,0.233,,1.626
2018-06-19,11.580,9.813,8.591,-0.014,0.252,0.004,18.669,0.076,0.163,1.179,0.431,10.079,0.233,,1.626
2018-06-20,11.740,9.814,8.591,-0.014,0.252,0.004,18.669,0.076,0.163,1.179,0.431,10.079,0.233,,1.626
2018-06-21,11.770,9.814,8.590,-0.014,0.252,0.004,18.668,0.076,0.164,1.179,0.431,10.080,0.233,,1.626
2018-06-22,11.760,9.814,8.589,-0.014,0.252,0.004,18.668,0.076,0.164,1.179,0.431,10.080,0.234,,1.626
2018-06-25,11.840,9.814,8.588,-0.014,0.252,0.004,18.667,0.076,0.165,1.179,0.431,10.080,0.234,,1.626
2018-06-26,11.950,9.814,8.587,-0.014,0.253,0.004,18.667,0.076,0.165,1.179,0.432,10.081,0.234,,1.626
2018-06-27,11.880,9.814,8.586,-0.014,0.253,0.004,18.666,0.077,0.166,1.180,0.432,10.081,0.234,,1.625
2018-06-28,11.990,9.815,8.586,-0.014,0.253,0.004,18.666,0.077,0.166,1.180,0.432,10.081,0.235,,1.625
2018-06-29,12.000,9.815,8.585,-0.014,0.253,0.004,18.665,0.077,0.167,1.180,0.432,10.082,0.235,,1.625
2018-06-30,11.930,9.815,8.584,-0.014,0.253,0.004,18.665,0.077,0.167,1.180,0.432,10.082,0.235,$-0.03,1.625
2018-07-02,11.860,9.812,8.584,-0.014,0.253,0.004,18.662,0.077,0.166,1.180,0.432,10.079,0.235,,1.625
2018-07-03,12.010,9.808,8.583,-0.014,0.253,0.004,18.659,0.077,0.166,1.179,0.432,10.077,0.235,,1.625
2018-07-05,12.010,9.805,8.583,-0.013,0.253,0.004,18.656,0.077,0.165,1.179,0.432,10.074,0.235,,1.625
2018-07-06,12.050,9.802,8.583,-0.013,0.253,0.004,18.653,0.077,0.165,1.179,0.432,10.071,0.235,,1.625
2018-07-09,12.060,9.799,8.583,-0.013,0.253,0.004,18.650,0.078,0.164,1.178,0.432,10.069,0.235,,1.624
2018-07-10,12.050,9.795,8.582,-0.013,0.253,0.004,18.647,0.078,0.164,1.178,0.432,10.066,0.235,,1.624
2018-07-11,12.100,9.792,8.582,-0.012,0.252,0.004,18.644,0.078,0.163,1.178,0.432,10.063,0.235,,1.624
2018-07-12,12.190,9.789,8.582,-0.012,0.252,0.004,18.642,0.078,0.162,1.178,0.432,10.061,0.235,,1.624
2018-07-13,12.160,9.786,8.581,-0.012,0.252,0.004,18.639,0.078,0.162,1.177,0.432,10.058,0.235,,1.624
2018-07-16,12.110,9.782,8.581,-0.012,0.252,0.004,18.636,0.078,0.161,1.177,0.432,10.055,0.235,,1.624
2018-07-17,12.060,9.779,8.581,-0.011,0.252,0.004,18.633,0.078,0.161,1.177,0.432,10.053,0.235,,1.624
2018-07-18,12.210,9.776,8.580,-0.011,0.252,0.004,18.630,0.078,0.160,1.176,0.432,10.050,0.235,,1.623
2018-07-19,12.270,9.773,8.580,-0.011,0.252,0.004,18.627,0.078,0.159,1.176,0.432,10.047,0.235,,1.623
2018-07-20,12.250,9.769,8.580,-0.011,0.252,0.004,18.624,0.079,0.159,1.176,0.432,10.045,0.235,,1.623
2018-07-23,12.210,9.766,8.580,-0.010,0.252,0.004,18.621,0.079,0.158,1.175,0.432,10.042,0.235,,1.623
2018-07-24,11.970,9.763,8.579,-0.010,0.252,0.004,18.618,0.079,0.158,1.175,0.432,10.040,0.235,,1.623
2018-07-25,11.970,9.759,8.579,-0.010,0.252,0.004,18.615,0.079,0.157,1.175,0.433,10.037,0.235,,1.623
2018-07-26,12.110,9.756,8.579,-0.010,0.252,0.004,18.612,0.079,0.157,1.174,0.433,10.034,0.235,,1.623
2018-07-27,12.000,9.753,8.578,-0.010,0.252,0.004,18.609,0.079,0.156,1.174,0.433,10.032,0.235,,1.622
2018-07-30,11.970,9.750,8.578,-0.009,0.251,0.004,18.606,0.079,0.155,1.174,0.433,10.029,0.235,,1.622
2018-07-31,12.030,9.746,8.578,-0.009,0.251,0.004,18.603,0.079,0.155,1.173,0.433,10.026,0.235,,1.622
2018-08-01,12.060,9.743,8.577,-0.009,0.251,0.004,18.600,0.079,0.154,1.173,0.433,10.024,0.235,,1.622
2018-08-02,12.090,9.740,8.577,-0.009,0.251,0.004,18.597,0.080,0.154,1.173,0.433,10.021,0.235,,1.623
2018-08-03,12.220,9.737,8.577,-0.008,0.251,0.004,18.594,0.080,0.153,1.172,0.433,10.018,0.235,,1.624
2018-08-06,12.260,9.733,8.577,-0.008,0.251,0.004,18.592,0.080,0.153,1.172,0.433,10.016,0.235,,1.625
2018-08-07,12.280,9.730,8.576,-0.008,0.251,0.004,18.589,0.080,0.152,1.172,0.433,10.013,0.235,,1.626
2018-08-08,12.260,9.727,8.576,-0.008,0.251,0.004,18.586,0.080,0.151,1.172,0.433,10.010,0.235,,1.626
2018-08-09,12.400,9.724,8.576,-0.007,0.251,0.004,18.583,0.080,0.151,1.171,0.433,10.008,0.235,,1.627
2018-08-10,12.150,9.720,8.575,-0.007,0.251,0.004,18.580,0.080,0.150,1.171,0.433,10.005,0.235,,1.628
2018-08-13,11.950,9.717,8.575,-0.007,0.251,0.004,18.577,0.080,0.150,1.171,0.433,10.002,0.235,,1.629
2018-08-14,11.790,9.714,8.575,-0.007,0.251,0.004,18.574,0.080,0.149,1.170,0.433,10.000,0.235,,1.630
2018-08-15,11.830,9.710,8.574,-0.007,0.250,0.004,18.571,0.080,0.149,1.170,0.433,9.997,0.236,,1.631
2018-08-16,12.090,9.707,8.574,-0.006,0.250,0.004,18.568,0.081,0.148,1.170,0.433,9.994,0.236,,1.632
2018-08-17,12.080,9.704,8.574,-0.006,0.250,0.004,18.565,0.081,0.147,1.169,0.433,9.992,0.236,,1.633
2018-08-20,12.040,9.701,8.574,-0.006,0.250,0.004,18.562,0.081,0.147,1.169,0.433,9.989,0.236,,1.633
2018-08-21,11.970,9.697,8.573,-0.006,0.250,0.004,18.559,0.081,0.146,1.169,0.433,9.986,0.236,,1.634
2018-08-22,11.920,9.694,8.573,-0.005,0.250,0.004,18.556,0.081,0.146,1.168,0.433,9.984,0.236,,1.635
2018-08-23,12.120,9.691,8.573,-0.005,0.250,0.004,18.553,0.081,0.145,1.168,0.433,9.981,0.236,,1.636
2018-08-24,12.100,9.688,8.572,-0.005,0.250,0.004,18.550,0.081,0.144,1.168,0.433,9.978,0.236,,1.637
2018-08-27,12.010,9.684,8.572,-0.005,0.250,0.004,18.548,0.081,0.144,1.168,0.433,9.976,0.236,,1.638
2018-08-28,12.220,9.681,8.572,-0.004,0.250,0.004,18.545,0.081,0.143,1.167,0.433,9.973,0.236,,1.639
2018-08-29,12.180,9.678,8.572,-0.004,0.250,0.004,18.542,0.082,0.143,1.167,0.433,9.970,0.236,,1.640
2018-08-30,12.180,9.675,8.571,-0.004,0.250,0.004,18.539,0.082,0.142,1.167,0.433,9.968,0.236,,1.641
2018-08-31,12.170,9.671,8.571,-0.004,0.250,0.004,18.536,0.082,0.142,1.166,0.433,9.965,0.236,,1.641
2018-09-04,12.060,9.668,8.571,-0.003,0.249,0.004,18.533,0.082,0.141,1.166,0.433,9.962,0.236,,1.642
2018-09-05,12.100,9.665,8.570,-0.003,0.249,0.004,18.530,0.082,0.140,1.166,0.433,9.960,0.236,,1.643
2018-09-06,12.140,9.662,8.570,-0.003,0.249,0.004,18.527,0.082,0.140,1.165,0.433,9.957,0.236,,1.644
2018-09-07,12.160,9.658,8.570,-0.003,0.249,0.004,18.524,0.082,0.139,1.165,0.434,9.955,0.236,,1.645
2018-09-10,12.240,9.655,8.569,-0.003,0.249,0.004,18.521,0.082,0.139,1.165,0.434,9.952,0.236,,1.646
2018-09-11,12.380,9.652,8.569,-0.002,0.249,0.004,18.518,0.082,0.138,1.164,0.434,9.949,0.236,,1.647
2018-09-12,12.220,9.648,8.569,-0.002,0.249,0.004,18.515,0.083,0.138,1.164,0.434,9.947,0.236,,1.648
2018-09-13,12.390,9.645,8.569,-0.002,0.249,0.004,18.512,0.083,0.137,1.164,0.434,9.944,0.236,,1.649
2018-09-14,12.270,9.642,8.568,-0.002,0.249,0.004,18.509,0.083,0.136,1.163,0.434,9.941,0.236,,1.649
2018-09-17,12.340,9.639,8.568,-0.001,0.249,0.004,18.506,0.083,0.136,1.163,0.434,9.939,0.236,,1.650
2018-09-18,12.320,9.635,8.568,-0.001,0.249,0.004,18.503,0.083,0.135,1.163,0.434,9.936,0.236,,1.651
2018-09-19,12.190,9.632,8.567,-0.001,0.249,0.004,18.500,0.083,0.135,1.162,0.434,9.933,0.236,,1.652
2018-09-20,12.310,9.629,8.567,-0.001,0.249,0.005,18.498,0.083,0.134,1.162,0.434,9.931,0.236,,1.653
2018-09-21,12.460,9.626,8.567,-0.000,0.248,0.005,18.495,0.083,0.133,1.162,0.434,9.928,0.236,,1.654
2018-09-24,12.150,9.622,8.566,-0.000,0.248,0.005,18.492,0.083,0.133,1.162,0.434,9.925,0.236,,1.655
2018-09-25,12.120,9.619,8.566,0.000,0.248,0.005,18.489,0.084,0.132,1.161,0.434,9.923,0.236,,1.656
2018-09-26,11.830,9.616,8.566,0.000,0.248,0.005,18.486,0.084,0.132,1.161,0.434,9.920,0.236,,1.656
2018-09-27,11.830,9.613,8.566,0.001,0.248,0.005,18.483,0.084,0.131,1.161,0.434,9.917,0.236,,1.657
2018-09-28,11.930,9.609,8.565,0.001,0.248,0.005,18.480,0.084,0.131,1.160,0.434,9.915,0.236,,1.658
2018-09-30,11.880,9.606,8.565,0.001,0.248,0.005,18.477,0.084,0.130,1.160,0.434,9.912,0.236,$0.00,1.659
2018-10-01,11.830,9.603,8.562,0.001,0.248,0.005,18.470,0.084,0.130,1.160,0.434,9.909,0.236,,1.660
2018-10-02,11.830,9.599,8.559,0.002,0.248,0.005,18.464,0.084,0.130,1.160,0.434,9.905,0.236,,1.657
2018-10-03,11.700,9.596,8.556,0.002,0.248,0.005,18.457,0.084,0.131,1.160,0.434,9.902,0.236,,1.654
