date,totalshareholderequity,debttoequityratio,grossprofit,revenue,totalliabilities,eps,cashonhand,NOI,assets,ebitda,netincome,cap_rate,v1,longtermdebt,REIT_Return
2018-05-04,3.974,6.79,1.142,1.391,26.977,1.912,0.5,0.712,30.951,1.049,0.593,0.023,49.29,23.593,0.14921992954202312
2018-05-07,3.971,6.794,1.143,1.39,26.977,1.908,0.506,0.712,30.948,1.049,0.591,0.023,49.43,23.591,0.14882901032485518
2018-05-08,3.969,6.798,1.143,1.39,26.977,1.904,0.511,0.713,30.945,1.049,0.59,0.023,49.11,23.589,0.14865205341395818
2018-05-09,3.967,6.802,1.143,1.39,26.976,1.901,0.516,0.713,30.943,1.05,0.589,0.023,49.48,23.586,0.1484749180741114
2018-05-10,3.964,6.806,1.143,1.39,26.976,1.897,0.522,0.714,30.94,1.05,0.588,0.023,49.87,23.584,0.14833501513622602
2018-05-11,3.962,6.81,1.143,1.39,26.976,1.894,0.527,0.714,30.937,1.051,0.587,0.023,49.46,23.582,0.1481574962140333
2018-05-14,3.96,6.814,1.143,1.39,26.975,1.89,0.532,0.714,30.935,1.051,0.586,0.023,48.88,23.58,0.14797979797979796
2018-05-15,3.957,6.818,1.143,1.39,26.975,1.887,0.538,0.715,30.932,1.052,0.585,0.023,47.84,23.578,0.14783927217589082
2018-05-16,3.955,6.822,1.144,1.389,26.975,1.883,0.543,0.715,30.929,1.052,0.583,0.023,47.74,23.575,0.14740834386852084
2018-05-17,3.952,6.826,1.144,1.389,26.975,1.88,0.549,0.716,30.926,1.053,0.582,0.023,47.54,23.573,0.14726720647773278
2018-05-18,3.95,6.83,1.144,1.389,26.974,1.876,0.554,0.716,30.924,1.053,0.581,0.023,47.7,23.571,0.1470886075949367
2018-05-21,3.948,6.834,1.144,1.389,26.974,1.873,0.559,0.716,30.921,1.054,0.58,0.023,48.58,23.569,0.1469098277608916
2018-05-22,3.945,6.838,1.144,1.389,26.974,1.869,0.565,0.717,30.918,1.054,0.579,0.023,48.95,23.567,0.1467680608365019
2018-05-23,3.943,6.842,1.144,1.389,26.973,1.866,0.57,0.717,30.916,1.055,0.578,0.023,49.27,23.564,0.1465888917068222
2018-05-24,3.941,6.846,1.144,1.389,26.973,1.862,0.575,0.718,30.913,1.055,0.577,0.023,49.12,23.562,0.14640954072570414
2018-05-25,3.938,6.85,1.145,1.388,26.973,1.858,0.581,0.718,30.91,1.055,0.575,0.023,49.34,23.56,0.14601320467242254
2018-05-29,3.936,6.854,1.145,1.388,26.972,1.855,0.586,0.718,30.908,1.056,0.574,0.023,49.42,23.558,0.14583333333333331
2018-05-30,3.933,6.858,1.145,1.388,26.972,1.851,0.591,0.719,30.905,1.056,0.573,0.023,49.99,23.556,0.14569031273836766
2018-05-31,3.931,6.862,1.145,1.388,26.972,1.848,0.597,0.719,30.902,1.057,0.572,0.023,49.56,23.553,0.1455100483337573
2018-06-01,3.929,6.866,1.145,1.388,26.971,1.844,0.602,0.72,30.9,1.057,0.571,0.023,49.74,23.551,0.1453296004072283
2018-06-04,3.926,6.87,1.145,1.388,26.971,1.841,0.607,0.72,30.897,1.058,0.57,0.023,50.31,23.549,0.14518593988792663
2018-06-05,3.924,6.874,1.145,1.388,26.971,1.837,0.613,0.72,30.894,1.058,0.569,0.023,50.4,23.547,0.1450050968399592
2018-06-06,3.922,6.878,1.146,1.387,26.971,1.834,0.618,0.721,30.891,1.059,0.567,0.023,51.13,23.545,0.14456909739928606
2018-06-07,3.919,6.882,1.146,1.387,26.97,1.83,0.623,0.721,30.889,1.059,0.566,0.023,50.98,23.542,0.1444245981117632
2018-06-08,3.917,6.886,1.146,1.387,26.97,1.827,0.629,0.722,30.886,1.06,0.565,0.023,51.16,23.54,0.14424304314526423
2018-06-11,3.915,6.89,1.146,1.387,26.97,1.823,0.634,0.722,30.883,1.06,0.564,0.023,51.07,23.538,0.14406130268199233
2018-06-12,3.912,6.894,1.146,1.387,26.969,1.82,0.639,0.722,30.881,1.061,0.563,0.023,51.4,23.536,0.1439161554192229
2018-06-13,3.91,6.898,1.146,1.387,26.969,1.816,0.645,0.723,30.878,1.061,0.562,0.023,50.27,23.534,0.14373401534526856
2018-06-14,3.907,6.902,1.146,1.387,26.969,1.812,0.65,0.723,30.875,1.061,0.561,0.023,50.75,23.531,0.14358843102124394
2018-06-15,3.905,6.906,1.146,1.387,26.968,1.809,0.655,0.724,30.873,1.062,0.56,0.023,50.88,23.529,0.14340588988476313
2018-06-18,3.903,6.91,1.147,1.386,26.968,1.805,0.661,0.724,30.87,1.062,0.558,0.023,51.06,23.527,0.14296694850115296
2018-06-19,3.9,6.914,1.147,1.386,26.968,1.802,0.666,0.724,30.867,1.063,0.557,0.023,51.16,23.525,0.14282051282051283
2018-06-20,3.898,6.918,1.147,1.386,26.967,1.798,0.671,0.725,30.865,1.063,0.556,0.023,52.0,23.523,0.1426372498717291
2018-06-21,3.896,6.922,1.147,1.386,26.967,1.795,0.677,0.725,30.862,1.064,0.555,0.023,52.43,23.52,0.14245379876796715
2018-06-22,3.893,6.926,1.147,1.386,26.967,1.791,0.682,0.726,30.859,1.064,0.554,0.024,53.47,23.518,0.1423067043411251
2018-06-25,3.891,6.93,1.147,1.386,26.967,1.788,0.687,0.726,30.856,1.065,0.553,0.024,53.04,23.516,0.14212284759701876
2018-06-26,3.888,6.934,1.147,1.386,26.966,1.784,0.693,0.726,30.854,1.065,0.552,0.024,53.33,23.514,0.14197530864197533
2018-06-27,3.886,6.938,1.148,1.385,26.966,1.781,0.698,0.727,30.851,1.066,0.55,0.024,52.87,23.512,0.14153371075656201
2018-06-28,3.884,6.942,1.148,1.385,26.966,1.777,0.703,0.727,30.848,1.066,0.549,0.024,52.96,23.509,0.14134912461380023
2018-06-29,3.881,6.946,1.148,1.385,26.965,1.774,0.709,0.728,30.846,1.067,0.548,0.024,52.65,23.507,0.14120072146354035
2018-06-30,3.879,6.95,1.148,1.385,26.965,1.77,0.714,0.728,30.843,1.067,0.547,0.024,52.565,23.505,0.14101572570250065
2018-07-02,3.879,6.95,1.148,1.385,26.968,1.77,0.714,0.728,30.847,1.067,0.547,0.024,52.48,23.508,0.14101572570250065
2018-07-03,3.88,6.951,1.148,1.386,26.972,1.771,0.713,0.728,30.85,1.067,0.547,0.024,52.94,23.51,0.140979381443299
2018-07-05,3.88,6.951,1.148,1.386,26.975,1.771,0.713,0.728,30.854,1.067,0.547,0.024,53.35,23.513,0.140979381443299
2018-07-06,3.88,6.951,1.148,1.386,26.979,1.772,0.713,0.728,30.858,1.066,0.548,0.024,53.5,23.516,0.14123711340206188
2018-07-09,3.88,6.952,1.148,1.386,26.982,1.772,0.713,0.728,30.862,1.066,0.548,0.024,53.24,23.519,0.14123711340206188
2018-07-10,3.881,6.952,1.147,1.387,26.985,1.773,0.712,0.728,30.865,1.066,0.548,0.024,53.46,23.521,0.14120072146354035
2018-07-11,3.881,6.952,1.147,1.387,26.989,1.773,0.712,0.727,30.869,1.066,0.548,0.024,52.93,23.524,0.14120072146354035
2018-07-12,3.881,6.953,1.147,1.387,26.992,1.774,0.712,0.727,30.873,1.066,0.548,0.024,53.09,23.527,0.14120072146354035
2018-07-13,3.882,6.953,1.147,1.388,26.996,1.774,0.711,0.727,30.876,1.066,0.548,0.024,53.1,23.529,0.14116434827408553
2018-07-16,3.882,6.953,1.147,1.388,26.999,1.775,0.711,0.727,30.88,1.066,0.548,0.024,52.78,23.532,0.14116434827408553
2018-07-17,3.882,6.953,1.147,1.388,27.002,1.775,0.711,0.727,30.884,1.065,0.549,0.024,52.73,23.535,0.14142194744976816
2018-07-18,3.883,6.954,1.147,1.389,27.006,1.776,0.711,0.727,30.887,1.065,0.549,0.024,52.8,23.537,0.14138552665464849
2018-07-19,3.883,6.954,1.147,1.389,27.009,1.776,0.71,0.727,30.891,1.065,0.549,0.024,53.8,23.54,0.14138552665464849
2018-07-20,3.883,6.954,1.147,1.389,27.012,1.777,0.71,0.727,30.895,1.065,0.549,0.024,52.73,23.543,0.14138552665464849
2018-07-23,3.883,6.955,1.147,1.389,27.016,1.777,0.71,0.727,30.899,1.065,0.549,0.024,52.7,23.546,0.14138552665464849
2018-07-24,3.884,6.955,1.146,1.39,27.019,1.778,0.71,0.727,30.902,1.065,0.549,0.024,52.52,23.548,0.14134912461380023
2018-07-25,3.884,6.955,1.146,1.39,27.023,1.778,0.709,0.727,30.906,1.065,0.549,0.024,52.93,23.551,0.14134912461380023
2018-07-26,3.884,6.956,1.146,1.39,27.026,1.778,0.709,0.727,30.91,1.064,0.55,0.024,52.86,23.554,0.1416065911431514
2018-07-27,3.885,6.956,1.146,1.391,27.029,1.779,0.709,0.727,30.913,1.064,0.55,0.024,52.14,23.556,0.14157014157014158
2018-07-30,3.885,6.956,1.146,1.391,27.033,1.779,0.708,0.726,30.917,1.064,0.55,0.023,53.16,23.559,0.14157014157014158
2018-07-31,3.885,6.957,1.146,1.391,27.036,1.78,0.708,0.726,30.921,1.064,0.55,0.023,54.5,23.562,0.14157014157014158
2018-08-01,3.886,6.957,1.146,1.392,27.04,1.78,0.708,0.726,30.924,1.064,0.55,0.023,54.98,23.564,0.14153371075656201
2018-08-02,3.886,6.957,1.146,1.392,27.043,1.781,0.708,0.726,30.928,1.064,0.55,0.023,54.52,23.567,0.14153371075656201
2018-08-03,3.886,6.958,1.146,1.392,27.046,1.781,0.707,0.726,30.932,1.064,0.55,0.023,55.14,23.57,0.14153371075656201
2018-08-06,3.886,6.958,1.146,1.392,27.05,1.782,0.707,0.726,30.936,1.063,0.551,0.023,54.77,23.573,0.14179104477611942
2018-08-07,3.887,6.958,1.146,1.393,27.053,1.782,0.707,0.726,30.939,1.063,0.551,0.023,54.58,23.575,0.1417545665037304
2018-08-08,3.887,6.958,1.145,1.393,27.057,1.783,0.706,0.726,30.943,1.063,0.551,0.023,54.52,23.578,0.1417545665037304
2018-08-09,3.887,6.959,1.145,1.393,27.06,1.783,0.706,0.726,30.947,1.063,0.551,0.023,54.65,23.581,0.1417545665037304
2018-08-10,3.888,6.959,1.145,1.394,27.063,1.784,0.706,0.726,30.95,1.063,0.551,0.023,53.93,23.583,0.1417181069958848
2018-08-13,3.888,6.959,1.145,1.394,27.067,1.784,0.706,0.726,30.954,1.063,0.551,0.023,54.06,23.586,0.1417181069958848
2018-08-14,3.888,6.96,1.145,1.394,27.07,1.785,0.705,0.726,30.958,1.063,0.551,0.023,54.31,23.589,0.1417181069958848
2018-08-15,3.888,6.96,1.145,1.394,27.074,1.785,0.705,0.726,30.962,1.062,0.552,0.023,54.79,23.592,0.14197530864197533
2018-08-16,3.889,6.96,1.145,1.395,27.077,1.785,0.705,0.725,30.965,1.062,0.552,0.023,54.68,23.594,0.1419388017485215
2018-08-17,3.889,6.961,1.145,1.395,27.08,1.786,0.704,0.725,30.969,1.062,0.552,0.023,55.2,23.597,0.1419388017485215
2018-08-20,3.889,6.961,1.145,1.395,27.084,1.786,0.704,0.725,30.973,1.062,0.552,0.023,56.1,23.6,0.1419388017485215
2018-08-21,3.89,6.961,1.145,1.396,27.087,1.787,0.704,0.725,30.976,1.062,0.552,0.023,55.74,23.602,0.14190231362467867
2018-08-22,3.89,6.962,1.145,1.396,27.09,1.787,0.704,0.725,30.98,1.062,0.552,0.023,55.48,23.605,0.14190231362467867
2018-08-23,3.89,6.962,1.144,1.396,27.094,1.788,0.703,0.725,30.984,1.062,0.552,0.023,55.81,23.608,0.14190231362467867
2018-08-24,3.891,6.962,1.144,1.397,27.097,1.788,0.703,0.725,30.987,1.062,0.552,0.023,55.96,23.61,0.14186584425597534
2018-08-27,3.891,6.962,1.144,1.397,27.101,1.789,0.703,0.725,30.991,1.061,0.553,0.023,55.69,23.613,0.14212284759701876
2018-08-28,3.891,6.963,1.144,1.397,27.104,1.789,0.702,0.725,30.995,1.061,0.553,0.023,56.43,23.616,0.14212284759701876
2018-08-29,3.891,6.963,1.144,1.397,27.107,1.79,0.702,0.725,30.999,1.061,0.553,0.023,56.16,23.619,0.14212284759701876
2018-08-30,3.892,6.963,1.144,1.398,27.111,1.79,0.702,0.725,31.002,1.061,0.553,0.023,56.12,23.621,0.1420863309352518
2018-08-31,3.892,6.964,1.144,1.398,27.114,1.791,0.702,0.725,31.006,1.061,0.553,0.023,56.61,23.624,0.1420863309352518
2018-09-04,3.892,6.964,1.144,1.398,27.118,1.791,0.701,0.724,31.01,1.061,0.553,0.023,56.24,23.627,0.1420863309352518
2018-09-05,3.893,6.964,1.144,1.399,27.121,1.792,0.701,0.724,31.013,1.061,0.553,0.023,56.42,23.629,0.14204983303365015
2018-09-06,3.893,6.965,1.144,1.399,27.124,1.792,0.701,0.724,31.017,1.06,0.554,0.023,57.07,23.632,0.1423067043411251
2018-09-07,3.893,6.965,1.144,1.399,27.128,1.792,0.7,0.724,31.021,1.06,0.554,0.023,56.2,23.635,0.1423067043411251
2018-09-10,3.894,6.965,1.143,1.4,27.131,1.793,0.7,0.724,31.024,1.06,0.554,0.023,56.32,23.637,0.14227015921931177
2018-09-11,3.894,6.966,1.143,1.4,27.135,1.793,0.7,0.724,31.028,1.06,0.554,0.023,57.0,23.64,0.14227015921931177
2018-09-12,3.894,6.966,1.143,1.4,27.138,1.794,0.7,0.724,31.032,1.06,0.554,0.023,57.2,23.643,0.14227015921931177
2018-09-13,3.894,6.966,1.143,1.4,27.141,1.794,0.699,0.724,31.036,1.06,0.554,0.023,57.29,23.646,0.14227015921931177
2018-09-14,3.895,6.967,1.143,1.401,27.145,1.795,0.699,0.724,31.039,1.06,0.554,0.023,56.45,23.648,0.14223363286264443
2018-09-17,3.895,6.967,1.143,1.401,27.148,1.795,0.699,0.724,31.043,1.059,0.555,0.023,56.74,23.651,0.14249037227214378
2018-09-18,3.895,6.967,1.143,1.401,27.151,1.796,0.699,0.724,31.047,1.059,0.555,0.023,56.11,23.654,0.14249037227214378
2018-09-19,3.896,6.967,1.143,1.402,27.155,1.796,0.698,0.724,31.05,1.059,0.555,0.023,55.61,23.656,0.14245379876796715
2018-09-20,3.896,6.968,1.143,1.402,27.158,1.797,0.698,0.724,31.054,1.059,0.555,0.023,55.71,23.659,0.14245379876796715
2018-09-21,3.896,6.968,1.143,1.402,27.162,1.797,0.698,0.723,31.058,1.059,0.555,0.023,55.82,23.662,0.14245379876796715
2018-09-24,3.897,6.968,1.142,1.403,27.165,1.798,0.697,0.723,31.061,1.059,0.555,0.023,54.64,23.664,0.14241724403387224
2018-09-25,3.897,6.969,1.142,1.403,27.168,1.798,0.697,0.723,31.065,1.059,0.555,0.023,54.74,23.667,0.14241724403387224
2018-09-26,3.897,6.969,1.142,1.403,27.172,1.799,0.697,0.723,31.069,1.058,0.556,0.023,54.22,23.67,0.14267385168078012
2018-09-27,3.897,6.969,1.142,1.403,27.175,1.799,0.697,0.723,31.073,1.058,0.556,0.023,54.27,23.673,0.14267385168078012
2018-09-28,3.898,6.97,1.142,1.404,27.179,1.8,0.696,0.723,31.076,1.058,0.556,0.023,54.67,23.675,0.1426372498717291
2018-09-30,3.898,6.97,1.142,1.404,27.182,1.8,0.696,0.723,31.08,1.058,0.556,0.023,54.68,23.678,0.1426372498717291
2018-10-01,3.896,6.972,1.143,1.405,27.177,1.808,0.693,0.724,31.074,1.059,0.558,0.023,54.69,23.672,0.14322381930184808
2018-10-02,3.895,6.973,1.144,1.406,27.173,1.816,0.69,0.725,31.067,1.06,0.561,0.023,54.51,23.666,0.14403080872913993
2018-10-03,3.893,6.975,1.145,1.407,27.168,1.824,0.687,0.725,31.061,1.061,0.563,0.023,53.6,23.66,0.1446185461083997
2018-10-04,3.892,6.977,1.146,1.408,27.163,1.832,0.684,0.726,31.055,1.062,0.566,0.023,52.35,23.654,0.14542651593011305
2018-10-05,3.89,6.979,1.147,1.409,27.159,1.84,0.682,0.727,31.049,1.062,0.568,0.023,53.03,23.648,0.1460154241645244
2018-10-08,3.888,6.98,1.148,1.41,27.154,1.848,0.679,0.728,31.042,1.063,0.571,0.023,54.16,23.643,0.14686213991769548
2018-10-09,3.887,6.982,1.149,1.41,27.149,1.856,0.676,0.729,31.036,1.064,0.573,0.023,54.22,23.637,0.14741445845124773
2018-10-10,3.885,6.984,1.15,1.411,27.145,1.863,0.673,0.729,31.03,1.065,0.576,0.024,53.45,23.631,0.14826254826254825
2018-10-11,3.884,6.986,1.151,1.412,27.14,1.871,0.67,0.73,31.024,1.066,0.578,0.024,52.76,23.625,0.14881565396498456
2018-10-12,3.882,6.987,1.152,1.413,27.135,1.879,0.667,0.731,31.017,1.067,0.581,0.024,53.0,23.619,0.14966512107161256
2018-10-15,3.88,6.989,1.154,1.414,27.131,1.887,0.664,0.732,31.011,1.068,0.583,0.024,52.95,23.613,0.15025773195876288
2018-10-16,3.879,6.991,1.155,1.415,27.126,1.895,0.661,0.733,31.005,1.069,0.586,0.024,53.9,23.607,0.1510698633668471
2018-10-17,3.877,6.993,1.156,1.416,27.122,1.903,0.658,0.734,30.999,1.07,0.588,0.024,53.49,23.601,0.15166365746711374
2018-10-18,3.876,6.994,1.157,1.417,27.117,1.911,0.656,0.734,30.992,1.07,0.591,0.024,53.6,23.595,0.1524767801857585
2018-10-19,3.874,6.996,1.158,1.418,27.112,1.919,0.653,0.735,30.986,1.071,0.593,0.024,54.11,23.589,0.15307176045431078
2018-10-22,3.872,6.998,1.159,1.419,27.108,1.927,0.65,0.736,30.98,1.072,0.596,0.024,53.22,23.584,0.15392561983471073
2018-10-23,3.871,7.0,1.16,1.42,27.103,1.935,0.647,0.737,30.974,1.073,0.598,0.024,53.47,23.578,0.15448204598295012
2018-10-24,3.869,7.001,1.161,1.421,27.098,1.943,0.644,0.738,30.967,1.074,0.601,0.024,53.88,23.572,0.15533729645903332
2018-10-25,3.868,7.003,1.162,1.421,27.094,1.951,0.641,0.738,30.961,1.075,0.603,0.024,55.99,23.566,0.15589451913133404
2018-10-26,3.866,7.005,1.163,1.422,27.089,1.959,0.638,0.739,30.955,1.076,0.606,0.024,55.66,23.56,0.15675116399379202
2018-10-29,3.864,7.007,1.164,1.423,27.084,1.967,0.635,0.74,30.949,1.077,0.608,0.024,56.0,23.554,0.15734989648033126
2018-10-30,3.863,7.008,1.165,1.424,27.08,1.975,0.632,0.741,30.942,1.078,0.611,0.024,58.13,23.548,0.15816722754336007
2018-10-31,3.861,7.01,1.166,1.425,27.075,1.983,0.63,0.742,30.936,1.078,0.613,0.024,56.82,23.542,0.15876715876715874
2018-11-01,3.86,7.012,1.167,1.426,27.07,1.99,0.627,0.742,30.93,1.079,0.616,0.024,56.24,23.536,0.15958549222797927
2018-11-02,3.858,7.014,1.168,1.427,27.066,1.998,0.624,0.743,30.924,1.08,0.618,0.024,55.86,23.53,0.16018662519440124
2018-11-05,3.856,7.015,1.169,1.428,27.061,2.006,0.621,0.744,30.917,1.081,0.621,0.024,56.71,23.524,0.16104771784232366
2018-11-06,3.855,7.017,1.17,1.429,27.056,2.014,0.618,0.745,30.911,1.082,0.623,0.024,56.86,23.519,0.1616083009079118
2018-11-07,3.853,7.019,1.171,1.43,27.052,2.022,0.615,0.746,30.905,1.083,0.626,0.024,57.98,23.513,0.16247080197248895
2018-11-08,3.852,7.021,1.172,1.431,27.047,2.03,0.612,0.746,30.899,1.084,0.628,0.024,57.99,23.507,0.16303219106957426
2018-11-09,3.85,7.022,1.173,1.432,27.042,2.038,0.609,0.747,30.892,1.085,0.631,0.024,58.42,23.501,0.1638961038961039
2018-11-12,3.848,7.024,1.174,1.433,27.038,2.046,0.606,0.748,30.886,1.086,0.633,0.024,58.19,23.495,0.1645010395010395
2018-11-13,3.847,7.026,1.176,1.433,27.033,2.054,0.604,0.749,30.88,1.086,0.636,0.024,58.48,23.489,0.16532362880166362
2018-11-14,3.845,7.028,1.177,1.434,27.029,2.062,0.601,0.75,30.874,1.087,0.638,0.024,58.02,23.483,0.1659297789336801
2018-11-15,3.843,7.029,1.178,1.435,27.024,2.07,0.598,0.751,30.867,1.088,0.641,0.024,56.48,23.477,0.1667967733541504
2018-11-16,3.842,7.031,1.179,1.436,27.019,2.078,0.595,0.751,30.861,1.089,0.643,0.024,57.3,23.471,0.16736074960957834
2018-11-19,3.84,7.033,1.18,1.437,27.015,2.086,0.592,0.752,30.855,1.09,0.646,0.024,57.84,23.465,0.16822916666666668
2018-11-20,3.839,7.035,1.181,1.438,27.01,2.094,0.589,0.753,30.849,1.091,0.648,0.024,56.71,23.46,0.16879395675957282
2018-11-21,3.837,7.036,1.182,1.439,27.005,2.102,0.586,0.754,30.842,1.092,0.651,0.024,56.67,23.454,0.16966379984362784
2018-11-23,3.835,7.038,1.183,1.44,27.001,2.11,0.583,0.755,30.836,1.093,0.653,0.024,56.49,23.448,0.17027379400260756
2018-11-26,3.834,7.04,1.184,1.441,26.996,2.117,0.58,0.755,30.83,1.094,0.656,0.025,55.96,23.442,0.17110067814293167
2018-11-27,3.832,7.042,1.185,1.442,26.991,2.125,0.578,0.756,30.824,1.094,0.658,0.025,56.27,23.436,0.17171189979123175
2018-11-28,3.831,7.043,1.186,1.443,26.987,2.133,0.575,0.757,30.817,1.095,0.661,0.025,57.06,23.43,0.17253980683894546
2018-11-29,3.829,7.045,1.187,1.444,26.982,2.141,0.572,0.758,30.811,1.096,0.663,0.025,57.16,23.424,0.17315225907547663
2018-11-30,3.827,7.047,1.188,1.445,26.977,2.149,0.569,0.759,30.805,1.097,0.666,0.025,57.49,23.418,0.1740266527305984
2018-12-03,3.826,7.049,1.189,1.445,26.973,2.157,0.566,0.759,30.799,1.098,0.668,0.025,57.88,23.412,0.174594877156299
2018-12-04,3.824,7.05,1.19,1.446,26.968,2.165,0.563,0.76,30.792,1.099,0.671,0.025,57.29,23.406,0.17547071129707115
2018-12-06,3.823,7.052,1.191,1.447,26.963,2.173,0.56,0.761,30.786,1.1,0.673,0.025,59.01,23.4,0.17603975935129482
2018-12-07,3.821,7.054,1.192,1.448,26.959,2.181,0.557,0.762,30.78,1.101,0.676,0.025,58.34,23.395,0.17691703742475792
2018-12-10,3.819,7.056,1.193,1.449,26.954,2.189,0.554,0.763,30.774,1.102,0.678,0.025,57.62,23.389,0.17753338570306365
2018-12-11,3.818,7.057,1.194,1.45,26.949,2.197,0.552,0.763,30.767,1.102,0.681,0.025,58.04,23.383,0.178365636458879
2018-12-12,3.816,7.059,1.195,1.451,26.945,2.205,0.549,0.764,30.761,1.103,0.683,0.025,56.51,23.377,0.17898322851153042
2018-12-13,3.815,7.061,1.196,1.452,26.94,2.213,0.546,0.765,30.755,1.104,0.686,0.025,56.99,23.371,0.1798165137614679
2018-12-14,3.813,7.063,1.198,1.453,26.936,2.221,0.543,0.766,30.749,1.105,0.688,0.025,56.56,23.365,0.18043535274062417
2018-12-17,3.811,7.064,1.199,1.454,26.931,2.229,0.54,0.767,30.742,1.106,0.691,0.025,54.18,23.359,0.18131723956966675
2018-12-18,3.81,7.066,1.2,1.455,26.926,2.237,0.537,0.768,30.736,1.107,0.693,0.025,54.18,23.353,0.18188976377952754
2018-12-19,3.808,7.068,1.201,1.456,26.922,2.244,0.534,0.768,30.73,1.108,0.696,0.025,53.24,23.347,0.18277310924369747
2018-12-20,3.807,7.07,1.202,1.456,26.917,2.252,0.531,0.769,30.724,1.109,0.698,0.025,52.04,23.341,0.1833464670344103
2018-12-21,3.805,7.071,1.203,1.457,26.912,2.26,0.528,0.77,30.717,1.11,0.701,0.025,51.05,23.336,0.18423127463863337
2018-12-24,3.803,7.073,1.204,1.458,26.908,2.268,0.526,0.771,30.711,1.11,0.703,0.025,49.74,23.33,0.18485406258217196
2018-12-26,3.802,7.075,1.205,1.459,26.903,2.276,0.523,0.772,30.705,1.111,0.706,0.025,51.6,23.324,0.18569174118884796
2018-12-27,3.8,7.077,1.206,1.46,26.898,2.284,0.52,0.772,30.699,1.112,0.708,0.025,51.81,23.318,0.1863157894736842
2018-12-28,3.799,7.078,1.207,1.461,26.894,2.292,0.517,0.773,30.692,1.113,0.711,0.025,52.05,23.312,0.18715451434588048
2018-12-31,3.797,7.08,1.208,1.462,26.889,2.3,0.514,0.774,30.686,1.114,0.713,0.025,52.01,23.306,0.187779826178562
2019-01-02,3.795,7.084,1.208,1.462,26.893,2.292,0.513,0.774,30.689,1.114,0.71,0.025,50.98,23.304,0.18708827404479578
2019-01-03,3.794,7.088,1.208,1.462,26.897,2.283,0.512,0.773,30.691,1.113,0.708,0.025,50.94,23.302,0.18661043753294673
2019-01-04,3.792,7.093,1.208,1.462,26.901,2.275,0.51,0.773,30.694,1.113,0.705,0.025,51.72,23.3,0.18591772151898733
2019-01-07,3.791,7.097,1.207,1.461,26.905,2.266,0.509,0.772,30.696,1.112,0.702,0.025,52.26,23.298,0.1851754154576629
2019-01-08,3.789,7.101,1.207,1.461,26.909,2.258,0.508,0.772,30.699,1.112,0.7,0.025,53.51,23.296,0.18474531538664554
2019-01-09,3.788,7.105,1.207,1.461,26.913,2.25,0.507,0.771,30.701,1.111,0.697,0.025,53.58,23.294,0.18400211193241817
2019-01-10,3.786,7.109,1.207,1.461,26.918,2.241,0.505,0.771,30.704,1.111,0.694,0.025,53.56,23.292,0.18330692023243528
2019-01-11,3.784,7.114,1.207,1.461,26.922,2.233,0.504,0.77,30.706,1.11,0.692,0.025,53.25,23.291,0.1828752642706131
2019-01-14,3.783,7.118,1.207,1.461,26.926,2.225,0.503,0.77,30.709,1.11,0.689,0.025,52.75,23.289,0.18213058419243985
2019-01-15,3.781,7.122,1.206,1.461,26.93,2.216,0.502,0.769,30.711,1.109,0.686,0.025,52.91,23.287,0.1814334832055012
2019-01-16,3.78,7.126,1.206,1.46,26.934,2.208,0.5,0.769,30.714,1.109,0.684,0.025,53.42,23.285,0.18095238095238098
2019-01-17,3.778,7.13,1.206,1.46,26.938,2.199,0.499,0.768,30.716,1.108,0.681,0.025,53.54,23.283,0.18025410269984118
2019-01-18,3.777,7.135,1.206,1.46,26.942,2.191,0.498,0.768,30.719,1.108,0.678,0.025,53.75,23.281,0.1795075456711676
2019-01-22,3.775,7.139,1.206,1.46,26.946,2.183,0.497,0.767,30.721,1.107,0.676,0.025,53.53,23.279,0.17907284768211923
2019-01-23,3.774,7.143,1.206,1.46,26.95,2.174,0.495,0.767,30.724,1.107,0.673,0.025,53.81,23.277,0.17832538420773716
2019-01-24,3.772,7.147,1.205,1.46,26.954,2.166,0.494,0.767,30.726,1.107,0.67,0.025,54.15,23.275,0.17762460233297986
2019-01-25,3.77,7.151,1.205,1.46,26.958,2.157,0.493,0.766,30.729,1.106,0.668,0.025,54.72,23.273,0.17718832891246686
2019-01-28,3.769,7.155,1.205,1.459,26.962,2.149,0.492,0.766,30.731,1.106,0.665,0.025,55.15,23.271,0.17643937383921465
2019-01-29,3.767,7.16,1.205,1.459,26.967,2.141,0.49,0.765,30.734,1.105,0.662,0.025,55.37,23.269,0.17573666047252456
2019-01-30,3.766,7.164,1.205,1.459,26.971,2.132,0.489,0.765,30.736,1.105,0.66,0.025,56.0,23.267,0.17525225703664365
2019-01-31,3.764,7.168,1.205,1.459,26.975,2.124,0.488,0.764,30.739,1.104,0.657,0.025,56.27,23.265,0.17454835281615305
2019-02-01,3.763,7.172,1.204,1.459,26.979,2.115,0.487,0.764,30.741,1.104,0.654,0.025,55.37,23.263,0.17379750199309063
2019-02-04,3.761,7.176,1.204,1.459,26.983,2.107,0.485,0.763,30.744,1.103,0.652,0.025,56.19,23.261,0.17335814942834352
2019-02-05,3.759,7.181,1.204,1.459,26.987,2.099,0.484,0.763,30.746,1.103,0.649,0.025,56.85,23.26,0.17265230114392127
2019-02-06,3.758,7.185,1.204,1.458,26.991,2.09,0.483,0.762,30.749,1.102,0.646,0.025,56.81,23.258,0.17189994678020223
