date_idx,cap_rate,Series ID,Year,Label,Value,debt_to_equity_ratio,market_cap
811,0.0219712783574037,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.81
812,0.0219557486617315,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.62
813,0.0219402189660593,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.35
814,0.021924689270387,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.33
815,0.0219091595747148,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.33
816,0.0218936298790426,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.33
817,0.0218781001833704,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.33
818,0.0218625704876981,APU0000708111,2016.0,2016 Mar,2.081,4.86,62.83
819,0.0218470407920259,APU0000708111,2016.0,2016 Mar,2.081,4.86,64.03
820,0.0218315110963537,APU0000708111,2016.0,2016 Mar,2.081,4.86,63.66
821,0.0218159814006815,APU0000708111,2016.0,2016 Mar,2.081,4.86,64.26
822,0.0218070215759336,APU0000708111,2016.0,2016 Apr,1.793,4.860439560439561,65.53
823,0.0217980617511858,APU0000708111,2016.0,2016 Apr,1.793,4.8608791208791216,65.53
824,0.021789101926438,APU0000708111,2016.0,2016 Apr,1.793,4.861318681318681,65.53
825,0.0217801421016902,APU0000708111,2016.0,2016 Apr,1.793,4.861758241758242,65.43
826,0.0217711822769423,APU0000708111,2016.0,2016 Apr,1.793,4.8621978021978025,64.89
827,0.0217622224521945,APU0000708111,2016.0,2016 Apr,1.793,4.862637362637363,65.39
828,0.0217532626274467,APU0000708111,2016.0,2016 Apr,1.793,4.863076923076924,64.81
829,0.0217443028026989,APU0000708111,2016.0,2016 Apr,1.793,4.863516483516484,64.9
830,0.0217353429779511,APU0000708111,2016.0,2016 Apr,1.793,4.863956043956044,64.9
831,0.0217263831532032,APU0000708111,2016.0,2016 Apr,1.793,4.864395604395605,64.9
832,0.0217174233284554,APU0000708111,2016.0,2016 Apr,1.793,4.864835164835165,64.77
833,0.0217084635037076,APU0000708111,2016.0,2016 Apr,1.793,4.865274725274726,65.22
834,0.0216995036789598,APU0000708111,2016.0,2016 Apr,1.793,4.865714285714286,65.07
835,0.0216905438542119,APU0000708111,2016.0,2016 Apr,1.793,4.866153846153846,65.17
836,0.0216815840294641,APU0000708111,2016.0,2016 Apr,1.793,4.866593406593407,65.15
837,0.0216726242047163,APU0000708111,2016.0,2016 Apr,1.793,4.867032967032968,65.15
838,0.0216636643799685,APU0000708111,2016.0,2016 Apr,1.793,4.867472527472528,65.15
839,0.0216547045552207,APU0000708111,2016.0,2016 Apr,1.793,4.867912087912088,65.52
840,0.0216457447304728,APU0000708111,2016.0,2016 Apr,1.793,4.8683516483516485,65.27
841,0.021636784905725,APU0000708111,2016.0,2016 Apr,1.793,4.868791208791209,63.85
842,0.0216278250809772,APU0000708111,2016.0,2016 Apr,1.793,4.86923076923077,62.46
843,0.0216188652562294,APU0000708111,2016.0,2016 Apr,1.793,4.86967032967033,63.35
844,0.0216099054314815,APU0000708111,2016.0,2016 Apr,1.793,4.87010989010989,63.35
845,0.0216009456067337,APU0000708111,2016.0,2016 Apr,1.793,4.870549450549451,63.35
846,0.0215919857819859,APU0000708111,2016.0,2016 Apr,1.793,4.870989010989011,63.83
847,0.0215830259572381,APU0000708111,2016.0,2016 Apr,1.793,4.871428571428572,63.92
848,0.0215740661324903,APU0000708111,2016.0,2016 Apr,1.793,4.8718681318681325,64.11
849,0.0215651063077424,APU0000708111,2016.0,2016 Apr,1.793,4.872307692307692,63.83
850,0.0215561464829946,APU0000708111,2016.0,2016 Apr,1.793,4.872747252747253,63.05
851,0.0215471866582468,APU0000708111,2016.0,2016 Apr,1.793,4.8731868131868135,63.05
852,0.021538226833499,APU0000708111,2016.0,2016 May,1.684,4.873626373626374,63.05
853,0.0215292670087511,APU0000708111,2016.0,2016 May,1.684,4.874065934065935,64.1
854,0.0215203071840033,APU0000708111,2016.0,2016 May,1.684,4.874505494505494,64.23
855,0.0215113473592555,APU0000708111,2016.0,2016 May,1.684,4.874945054945055,65.07
856,0.0215023875345077,APU0000708111,2016.0,2016 May,1.684,4.875384615384616,65.32
857,0.0214934277097599,APU0000708111,2016.0,2016 May,1.684,4.875824175824176,66.07
858,0.021484467885012,APU0000708111,2016.0,2016 May,1.684,4.876263736263737,66.07
859,0.0214755080602642,APU0000708111,2016.0,2016 May,1.684,4.876703296703297,66.07
860,0.0214665482355164,APU0000708111,2016.0,2016 May,1.684,4.877142857142857,66.77
861,0.0214575884107686,APU0000708111,2016.0,2016 May,1.684,4.877582417582418,67.04
862,0.0214486285860208,APU0000708111,2016.0,2016 May,1.684,4.8780219780219785,63.7
863,0.0214396687612729,APU0000708111,2016.0,2016 May,1.684,4.878461538461539,63.95
864,0.0214307089365251,APU0000708111,2016.0,2016 May,1.684,4.878901098901099,61.58
865,0.0214217491117773,APU0000708111,2016.0,2016 May,1.684,4.879340659340659,61.58
866,0.0214127892870295,APU0000708111,2016.0,2016 May,1.684,4.87978021978022,61.58
867,0.0214038294622816,APU0000708111,2016.0,2016 May,1.684,4.880219780219781,62.49
868,0.0213948696375338,APU0000708111,2016.0,2016 May,1.684,4.880659340659341,61.26
869,0.021385909812786,APU0000708111,2016.0,2016 May,1.684,4.881098901098902,60.64
870,0.0213769499880382,APU0000708111,2016.0,2016 May,1.684,4.881538461538462,60.75
871,0.0213679901632904,APU0000708111,2016.0,2016 May,1.684,4.881978021978022,61.15
872,0.0213590303385425,APU0000708111,2016.0,2016 May,1.684,4.882417582417583,61.15
873,0.0213500705137947,APU0000708111,2016.0,2016 May,1.684,4.882857142857144,61.15
874,0.0213411106890469,APU0000708111,2016.0,2016 May,1.684,4.883296703296704,61.35
875,0.0213321508642991,APU0000708111,2016.0,2016 May,1.684,4.883736263736264,61.94
876,0.0213231910395512,APU0000708111,2016.0,2016 May,1.684,4.884175824175824,61.45
877,0.0213142312148034,APU0000708111,2016.0,2016 May,1.684,4.884615384615385,61.78
878,0.0213052713900556,APU0000708111,2016.0,2016 May,1.684,4.885054945054946,61.98
879,0.0212963115653078,APU0000708111,2016.0,2016 May,1.684,4.885494505494506,61.98
880,0.02128735174056,APU0000708111,2016.0,2016 May,1.684,4.885934065934066,61.98
881,0.0212783919158121,APU0000708111,2016.0,2016 May,1.684,4.886373626373627,61.98
882,0.0212694320910643,APU0000708111,2016.0,2016 May,1.684,4.886813186813187,61.94
883,0.0212604722663165,APU0000708111,2016.0,2016 Jun,1.491,4.887252747252748,62.13
884,0.0212515124415687,APU0000708111,2016.0,2016 Jun,1.491,4.8876923076923084,61.86
885,0.0212425526168208,APU0000708111,2016.0,2016 Jun,1.491,4.888131868131868,62.52
886,0.021233592792073,APU0000708111,2016.0,2016 Jun,1.491,4.888571428571429,62.52
887,0.0212246329673252,APU0000708111,2016.0,2016 Jun,1.491,4.889010989010989,62.52
888,0.0212156731425774,APU0000708111,2016.0,2016 Jun,1.491,4.88945054945055,62.26
889,0.0212067133178296,APU0000708111,2016.0,2016 Jun,1.491,4.889890109890111,62.53
890,0.0211977534930817,APU0000708111,2016.0,2016 Jun,1.491,4.89032967032967,63.13
891,0.0211887936683339,APU0000708111,2016.0,2016 Jun,1.491,4.890769230769231,63.2
892,0.0211798338435861,APU0000708111,2016.0,2016 Jun,1.491,4.891208791208792,62.76
893,0.0211708740188383,APU0000708111,2016.0,2016 Jun,1.491,4.891648351648352,62.76
894,0.0211619141940904,APU0000708111,2016.0,2016 Jun,1.491,4.892087912087913,62.76
895,0.0211529543693426,APU0000708111,2016.0,2016 Jun,1.491,4.8925274725274726,63.22
896,0.0211439945445948,APU0000708111,2016.0,2016 Jun,1.491,4.892967032967033,63.56
897,0.021135034719847,APU0000708111,2016.0,2016 Jun,1.491,4.893406593406594,64.0
898,0.0211260748950992,APU0000708111,2016.0,2016 Jun,1.491,4.893846153846154,64.63
899,0.0211171150703513,APU0000708111,2016.0,2016 Jun,1.491,4.894285714285715,64.53
900,0.0211081552456035,APU0000708111,2016.0,2016 Jun,1.491,4.894725274725275,64.53
901,0.0210991954208557,APU0000708111,2016.0,2016 Jun,1.491,4.895164835164835,64.53
902,0.0210902355961079,APU0000708111,2016.0,2016 Jun,1.491,4.895604395604396,64.86
903,0.02108127577136,APU0000708111,2016.0,2016 Jun,1.491,4.896043956043957,65.32
904,0.0210723159466122,APU0000708111,2016.0,2016 Jun,1.491,4.896483516483517,65.37
905,0.0210633561218644,APU0000708111,2016.0,2016 Jun,1.491,4.896923076923077,65.53
906,0.0210543962971166,APU0000708111,2016.0,2016 Jun,1.491,4.8973626373626375,64.72
907,0.0210454364723688,APU0000708111,2016.0,2016 Jun,1.491,4.897802197802198,64.72
908,0.0210364766476209,APU0000708111,2016.0,2016 Jun,1.491,4.898241758241759,64.72
909,0.0210275168228731,APU0000708111,2016.0,2016 Jun,1.491,4.898681318681319,65.17
910,0.0210185569981253,APU0000708111,2016.0,2016 Jun,1.491,4.899120879120879,66.78
911,0.0210095971733775,APU0000708111,2016.0,2016 Jun,1.491,4.89956043956044,67.36
912,0.0210006373486297,APU0000708111,2016.0,2016 Jun,1.491,4.9,67.98
913,0.0210043890684593,APU0000708111,2016.0,2016 Jul,1.546,4.90054347826087,68.23
914,0.021008140788289,APU0000708111,2016.0,2016 Jul,1.546,4.901086956521739,68.23
915,0.0210118925081186,APU0000708111,2016.0,2016 Jul,1.546,4.901630434782609,68.23
916,0.0210156442279483,APU0000708111,2016.0,2016 Jul,1.546,4.902173913043479,68.23
917,0.0210193959477779,APU0000708111,2016.0,2016 Jul,1.546,4.902717391304348,69.2
918,0.0210231476676076,APU0000708111,2016.0,2016 Jul,1.546,4.903260869565218,68.36
919,0.0210268993874372,APU0000708111,2016.0,2016 Jul,1.546,4.903804347826087,67.75
920,0.0210306511072669,APU0000708111,2016.0,2016 Jul,1.546,4.904347826086957,68.99
921,0.0210344028270965,APU0000708111,2016.0,2016 Jul,1.546,4.904891304347826,68.99
922,0.0210381545469262,APU0000708111,2016.0,2016 Jul,1.546,4.905434782608696,68.99
923,0.0210419062667558,APU0000708111,2016.0,2016 Jul,1.546,4.905978260869565,69.68
924,0.0210456579865855,APU0000708111,2016.0,2016 Jul,1.546,4.906521739130435,69.59
925,0.0210494097064151,APU0000708111,2016.0,2016 Jul,1.546,4.907065217391304,70.46
926,0.0210531614262448,APU0000708111,2016.0,2016 Jul,1.546,4.907608695652174,69.81
927,0.0210569131460744,APU0000708111,2016.0,2016 Jul,1.546,4.908152173913043,70.06
928,0.0210606648659041,APU0000708111,2016.0,2016 Jul,1.546,4.908695652173914,70.06
929,0.0210644165857337,APU0000708111,2016.0,2016 Jul,1.546,4.909239130434783,70.06
930,0.0210681683055634,APU0000708111,2016.0,2016 Jul,1.546,4.909782608695653,69.85
931,0.021071920025393,APU0000708111,2016.0,2016 Jul,1.546,4.910326086956522,70.08
932,0.0210756717452227,APU0000708111,2016.0,2016 Jul,1.546,4.910869565217392,70.15
933,0.0210794234650523,APU0000708111,2016.0,2016 Jul,1.546,4.9114130434782615,70.45
934,0.021083175184882,APU0000708111,2016.0,2016 Jul,1.546,4.911956521739131,70.8
935,0.0210869269047117,APU0000708111,2016.0,2016 Jul,1.546,4.9125000000000005,70.8
936,0.0210906786245413,APU0000708111,2016.0,2016 Jul,1.546,4.91304347826087,70.8
937,0.021094430344371,APU0000708111,2016.0,2016 Jul,1.546,4.91358695652174,70.54
938,0.0210981820642006,APU0000708111,2016.0,2016 Jul,1.546,4.914130434782609,70.55
939,0.0211019337840303,APU0000708111,2016.0,2016 Jul,1.546,4.914673913043479,69.67
940,0.0211056855038599,APU0000708111,2016.0,2016 Jul,1.546,4.915217391304348,70.41
941,0.0211094372236896,APU0000708111,2016.0,2016 Jul,1.546,4.915760869565218,71.34
942,0.0211131889435192,APU0000708111,2016.0,2016 Jul,1.546,4.916304347826087,71.34
943,0.0211169406633489,APU0000708111,2016.0,2016 Jul,1.546,4.916847826086957,71.34
944,0.0211206923831785,APU0000708111,2016.0,2016 Aug,1.455,4.917391304347826,71.52
945,0.0211244441030082,APU0000708111,2016.0,2016 Aug,1.455,4.917934782608696,70.27
946,0.0211281958228378,APU0000708111,2016.0,2016 Aug,1.455,4.918478260869565,69.86
947,0.0211319475426675,APU0000708111,2016.0,2016 Aug,1.455,4.919021739130435,69.01
948,0.0211356992624971,APU0000708111,2016.0,2016 Aug,1.455,4.9195652173913045,69.04
949,0.0211394509823268,APU0000708111,2016.0,2016 Aug,1.455,4.920108695652174,69.04
950,0.0211432027021564,APU0000708111,2016.0,2016 Aug,1.455,4.920652173913044,69.04
951,0.0211469544219861,APU0000708111,2016.0,2016 Aug,1.455,4.921195652173913,69.12
952,0.0211507061418157,APU0000708111,2016.0,2016 Aug,1.455,4.921739130434783,69.33
953,0.0211544578616454,APU0000708111,2016.0,2016 Aug,1.455,4.922282608695652,68.81
954,0.021158209581475,APU0000708111,2016.0,2016 Aug,1.455,4.922826086956522,67.42
955,0.0211619613013047,APU0000708111,2016.0,2016 Aug,1.455,4.923369565217391,67.63
956,0.0211657130211343,APU0000708111,2016.0,2016 Aug,1.455,4.923913043478261,67.63
957,0.021169464740964,APU0000708111,2016.0,2016 Aug,1.455,4.92445652173913,67.63
958,0.0211732164607937,APU0000708111,2016.0,2016 Aug,1.455,4.925000000000001,67.27
959,0.0211769681806233,APU0000708111,2016.0,2016 Aug,1.455,4.92554347826087,66.48
960,0.021180719900453,APU0000708111,2016.0,2016 Aug,1.455,4.92608695652174,67.24
961,0.0211844716202826,APU0000708111,2016.0,2016 Aug,1.455,4.926630434782609,67.36
962,0.0211882233401123,APU0000708111,2016.0,2016 Aug,1.455,4.927173913043479,66.59
963,0.0211919750599419,APU0000708111,2016.0,2016 Aug,1.455,4.927717391304348,66.59
964,0.0211957267797716,APU0000708111,2016.0,2016 Aug,1.455,4.928260869565218,66.59
965,0.0211994784996012,APU0000708111,2016.0,2016 Aug,1.455,4.928804347826088,66.77
966,0.0212032302194309,APU0000708111,2016.0,2016 Aug,1.455,4.929347826086957,66.61
967,0.0212069819392605,APU0000708111,2016.0,2016 Aug,1.455,4.9298913043478265,67.32
968,0.0212107336590902,APU0000708111,2016.0,2016 Aug,1.455,4.930434782608696,67.73
969,0.0212144853789198,APU0000708111,2016.0,2016 Aug,1.455,4.930978260869566,67.17
970,0.0212182370987495,APU0000708111,2016.0,2016 Aug,1.455,4.931521739130435,67.17
971,0.0212219888185791,APU0000708111,2016.0,2016 Aug,1.455,4.932065217391305,67.17
972,0.0212257405384088,APU0000708111,2016.0,2016 Aug,1.455,4.932608695652174,67.78
973,0.0212294922582384,APU0000708111,2016.0,2016 Aug,1.455,4.933152173913044,67.84
974,0.0212332439780681,APU0000708111,2016.0,2016 Aug,1.455,4.933695652173913,67.71
975,0.0212369956978977,APU0000708111,2016.0,2016 Sep,1.471,4.934239130434783,67.88
976,0.0212407474177274,APU0000708111,2016.0,2016 Sep,1.471,4.934782608695652,68.09
977,0.021244499137557,APU0000708111,2016.0,2016 Sep,1.471,4.935326086956522,68.09
978,0.0212482508573867,APU0000708111,2016.0,2016 Sep,1.471,4.935869565217391,68.09
979,0.0212520025772163,APU0000708111,2016.0,2016 Sep,1.471,4.936413043478261,68.09
980,0.021255754297046,APU0000708111,2016.0,2016 Sep,1.471,4.9369565217391305,68.55
981,0.0212595060168757,APU0000708111,2016.0,2016 Sep,1.471,4.9375,68.8
982,0.0212632577367053,APU0000708111,2016.0,2016 Sep,1.471,4.9380434782608695,68.22
983,0.021267009456535,APU0000708111,2016.0,2016 Sep,1.471,4.938586956521739,65.96
984,0.0212707611763646,APU0000708111,2016.0,2016 Sep,1.471,4.939130434782609,65.96
985,0.0212745128961943,APU0000708111,2016.0,2016 Sep,1.471,4.939673913043478,65.96
986,0.0212782646160239,APU0000708111,2016.0,2016 Sep,1.471,4.940217391304348,66.71
987,0.0212820163358536,APU0000708111,2016.0,2016 Sep,1.471,4.940760869565217,65.02
988,0.0212857680556832,APU0000708111,2016.0,2016 Sep,1.471,4.941304347826087,65.29
989,0.0212895197755129,APU0000708111,2016.0,2016 Sep,1.471,4.941847826086957,65.33
990,0.0212932714953425,APU0000708111,2016.0,2016 Sep,1.471,4.942391304347827,65.59
991,0.0212970232151722,APU0000708111,2016.0,2016 Sep,1.471,4.942934782608696,65.59
992,0.0213007749350018,APU0000708111,2016.0,2016 Sep,1.471,4.943478260869566,65.59
993,0.0213045266548315,APU0000708111,2016.0,2016 Sep,1.471,4.944021739130435,65.86
994,0.0213082783746611,APU0000708111,2016.0,2016 Sep,1.471,4.944565217391305,65.58
995,0.0213120300944908,APU0000708111,2016.0,2016 Sep,1.471,4.945108695652174,66.26
996,0.0213157818143204,APU0000708111,2016.0,2016 Sep,1.471,4.945652173913044,67.09
997,0.0213195335341501,APU0000708111,2016.0,2016 Sep,1.471,4.946195652173913,67.09
998,0.0213232852539797,APU0000708111,2016.0,2016 Sep,1.471,4.946739130434783,67.09
999,0.0213270369738094,APU0000708111,2016.0,2016 Sep,1.471,4.9472826086956525,67.09
1000,0.021330788693639,APU0000708111,2016.0,2016 Sep,1.471,4.947826086956522,67.48
1001,0.0213345404134687,APU0000708111,2016.0,2016 Sep,1.471,4.948369565217392,66.91
1002,0.0213382921332983,APU0000708111,2016.0,2016 Sep,1.471,4.948913043478261,66.81
1003,0.021342043853128,APU0000708111,2016.0,2016 Sep,1.471,4.949456521739131,65.23
1004,0.0213457955729577,APU0000708111,2016.0,2016 Sep,1.471,4.95,65.05
1005,0.0213587466454112,APU0000708111,2016.0,2016 Oct,1.39,4.9534782608695656,65.05
1006,0.0213716977178647,APU0000708111,2016.0,2016 Oct,1.39,4.956956521739131,65.05
1007,0.0213846487903183,APU0000708111,2016.0,2016 Oct,1.39,4.960434782608695,63.11
1008,0.0213975998627718,APU0000708111,2016.0,2016 Oct,1.39,4.963913043478261,62.18
1009,0.0214105509352253,APU0000708111,2016.0,2016 Oct,1.39,4.967391304347826,61.2
1010,0.0214235020076789,APU0000708111,2016.0,2016 Oct,1.39,4.970869565217392,61.44
1011,0.0214364530801324,APU0000708111,2016.0,2016 Oct,1.39,4.974347826086957,61.54
1012,0.0214494041525859,APU0000708111,2016.0,2016 Oct,1.39,4.977826086956522,61.54
1013,0.0214623552250395,APU0000708111,2016.0,2016 Oct,1.39,4.981304347826087,61.54
1014,0.021475306297493,APU0000708111,2016.0,2016 Oct,1.39,4.984782608695652,61.76
1015,0.0214882573699466,APU0000708111,2016.0,2016 Oct,1.39,4.9882608695652175,61.15
1016,0.0215012084424001,APU0000708111,2016.0,2016 Oct,1.39,4.991739130434783,62.2
1017,0.0215141595148536,APU0000708111,2016.0,2016 Oct,1.39,4.995217391304348,62.16
1018,0.0215271105873072,APU0000708111,2016.0,2016 Oct,1.39,4.998695652173913,61.6
1019,0.0215400616597607,APU0000708111,2016.0,2016 Oct,1.39,5.002173913043478,61.6
1020,0.0215530127322142,APU0000708111,2016.0,2016 Oct,1.39,5.005652173913044,61.6
1021,0.0215659638046678,APU0000708111,2016.0,2016 Oct,1.39,5.009130434782609,61.75
1022,0.0215789148771213,APU0000708111,2016.0,2016 Oct,1.39,5.012608695652174,62.05
1023,0.0215918659495749,APU0000708111,2016.0,2016 Oct,1.39,5.01608695652174,62.06
1024,0.0216048170220284,APU0000708111,2016.0,2016 Oct,1.39,5.019565217391304,61.68
1025,0.0216177680944819,APU0000708111,2016.0,2016 Oct,1.39,5.0230434782608695,61.46
1026,0.0216307191669355,APU0000708111,2016.0,2016 Oct,1.39,5.026521739130435,61.46
1027,0.021643670239389,APU0000708111,2016.0,2016 Oct,1.39,5.03,61.46
1028,0.0216566213118425,APU0000708111,2016.0,2016 Oct,1.39,5.033478260869566,61.6
1029,0.0216695723842961,APU0000708111,2016.0,2016 Oct,1.39,5.03695652173913,61.68
1030,0.0216825234567496,APU0000708111,2016.0,2016 Oct,1.39,5.040434782608696,58.9
1031,0.0216954745292031,APU0000708111,2016.0,2016 Oct,1.39,5.043913043478261,57.29
1032,0.0217084256016567,APU0000708111,2016.0,2016 Oct,1.39,5.047391304347826,57.18
1033,0.0217213766741102,APU0000708111,2016.0,2016 Oct,1.39,5.050869565217392,57.18
1034,0.0217343277465638,APU0000708111,2016.0,2016 Oct,1.39,5.054347826086956,57.18
1035,0.0217472788190173,APU0000708111,2016.0,2016 Oct,1.39,5.0578260869565215,58.15
1036,0.0217602298914708,APU0000708111,2016.0,2016 Nov,1.321,5.061304347826087,57.3
1037,0.0217731809639244,APU0000708111,2016.0,2016 Nov,1.321,5.064782608695652,56.18
1038,0.0217861320363779,APU0000708111,2016.0,2016 Nov,1.321,5.068260869565218,56.07
1039,0.0217990831088314,APU0000708111,2016.0,2016 Nov,1.321,5.071739130434783,56.37
1040,0.021812034181285,APU0000708111,2016.0,2016 Nov,1.321,5.075217391304348,56.37
1041,0.0218249852537385,APU0000708111,2016.0,2016 Nov,1.321,5.078695652173913,56.37
1042,0.0218379363261921,APU0000708111,2016.0,2016 Nov,1.321,5.082173913043478,56.89
1043,0.0218508873986456,APU0000708111,2016.0,2016 Nov,1.321,5.085652173913044,57.3
1044,0.0218638384710991,APU0000708111,2016.0,2016 Nov,1.321,5.089130434782609,56.53
1045,0.0218767895435527,APU0000708111,2016.0,2016 Nov,1.321,5.092608695652173,57.0
1046,0.0218897406160062,APU0000708111,2016.0,2016 Nov,1.321,5.096086956521739,57.1
1047,0.0219026916884597,APU0000708111,2016.0,2016 Nov,1.321,5.099565217391304,57.1
1048,0.0219156427609133,APU0000708111,2016.0,2016 Nov,1.321,5.10304347826087,57.1
1049,0.0219285938333668,APU0000708111,2016.0,2016 Nov,1.321,5.106521739130435,58.03
1050,0.0219415449058203,APU0000708111,2016.0,2016 Nov,1.321,5.109999999999999,57.61
1051,0.0219544959782739,APU0000708111,2016.0,2016 Nov,1.321,5.113478260869565,57.2
1052,0.0219674470507274,APU0000708111,2016.0,2016 Nov,1.321,5.11695652173913,56.5
1053,0.021980398123181,APU0000708111,2016.0,2016 Nov,1.321,5.120434782608696,56.54
1054,0.0219933491956345,APU0000708111,2016.0,2016 Nov,1.321,5.123913043478261,56.54
1055,0.022006300268088,APU0000708111,2016.0,2016 Nov,1.321,5.127391304347826,56.54
1056,0.0220192513405416,APU0000708111,2016.0,2016 Nov,1.321,5.130869565217391,56.18
1057,0.0220322024129951,APU0000708111,2016.0,2016 Nov,1.321,5.134347826086956,56.78
1058,0.0220451534854486,APU0000708111,2016.0,2016 Nov,1.321,5.1378260869565215,56.52
1059,0.0220581045579022,APU0000708111,2016.0,2016 Nov,1.321,5.141304347826087,56.52
1060,0.0220710556303557,APU0000708111,2016.0,2016 Nov,1.321,5.144782608695652,56.69
1061,0.0220840067028093,APU0000708111,2016.0,2016 Nov,1.321,5.148260869565217,56.69
1062,0.0220969577752628,APU0000708111,2016.0,2016 Nov,1.321,5.151739130434782,56.69
1063,0.0221099088477163,APU0000708111,2016.0,2016 Nov,1.321,5.155217391304348,56.7
1064,0.0221228599201699,APU0000708111,2016.0,2016 Nov,1.321,5.158695652173913,57.0
1065,0.0221358109926234,APU0000708111,2016.0,2016 Nov,1.321,5.162173913043478,56.17
1066,0.0221487620650769,APU0000708111,2016.0,2016 Dec,1.383,5.165652173913044,55.29
1067,0.0221617131375305,APU0000708111,2016.0,2016 Dec,1.383,5.169130434782608,56.08
1068,0.022174664209984,APU0000708111,2016.0,2016 Dec,1.383,5.1726086956521735,56.08
1069,0.0221876152824376,APU0000708111,2016.0,2016 Dec,1.383,5.176086956521739,56.08
1070,0.0222005663548911,APU0000708111,2016.0,2016 Dec,1.383,5.179565217391304,56.52
1071,0.0222135174273446,APU0000708111,2016.0,2016 Dec,1.383,5.18304347826087,56.32
1072,0.0222264684997982,APU0000708111,2016.0,2016 Dec,1.383,5.186521739130434,57.46
1073,0.0222394195722517,APU0000708111,2016.0,2016 Dec,1.383,5.19,57.43
1074,0.0222523706447052,APU0000708111,2016.0,2016 Dec,1.383,5.193478260869565,57.36
1075,0.0222653217171588,APU0000708111,2016.0,2016 Dec,1.383,5.19695652173913,57.36
1076,0.0222782727896123,APU0000708111,2016.0,2016 Dec,1.383,5.200434782608696,57.36
1077,0.0222912238620658,APU0000708111,2016.0,2016 Dec,1.383,5.203913043478261,58.2
1078,0.0223041749345194,APU0000708111,2016.0,2016 Dec,1.383,5.2073913043478255,58.61
1079,0.0223171260069729,APU0000708111,2016.0,2016 Dec,1.383,5.210869565217391,56.68
1080,0.0223300770794265,APU0000708111,2016.0,2016 Dec,1.383,5.214347826086956,56.28
1081,0.02234302815188,APU0000708111,2016.0,2016 Dec,1.383,5.217826086956522,56.69
1082,0.0223559792243335,APU0000708111,2016.0,2016 Dec,1.383,5.221304347826087,56.69
1083,0.0223689302967871,APU0000708111,2016.0,2016 Dec,1.383,5.224782608695652,56.69
1084,0.0223818813692406,APU0000708111,2016.0,2016 Dec,1.383,5.228260869565217,57.11
1085,0.0223948324416941,APU0000708111,2016.0,2016 Dec,1.383,5.231739130434782,57.22
1086,0.0224077835141477,APU0000708111,2016.0,2016 Dec,1.383,5.235217391304348,55.71
1087,0.0224207345866012,APU0000708111,2016.0,2016 Dec,1.383,5.238695652173913,55.11
1088,0.0224336856590548,APU0000708111,2016.0,2016 Dec,1.383,5.242173913043478,55.02
1089,0.0224466367315083,APU0000708111,2016.0,2016 Dec,1.383,5.245652173913043,55.02
1090,0.0224595878039618,APU0000708111,2016.0,2016 Dec,1.383,5.249130434782608,55.02
1091,0.0224725388764154,APU0000708111,2016.0,2016 Dec,1.383,5.252608695652174,55.02
1092,0.0224854899488689,APU0000708111,2016.0,2016 Dec,1.383,5.256086956521739,55.02
1093,0.0224984410213224,APU0000708111,2016.0,2016 Dec,1.383,5.259565217391304,54.47
1094,0.022511392093776,APU0000708111,2016.0,2016 Dec,1.383,5.263043478260869,55.03
1095,0.0225243431662295,APU0000708111,2016.0,2016 Dec,1.383,5.266521739130434,55.56
1096,0.0225372942386831,APU0000708111,2016.0,2016 Dec,1.383,5.27,55.56
1097,0.0225299556102801,APU0000708111,2017.0,2017 Jan,1.599,5.273,55.56
1098,0.0225226169818771,APU0000708111,2017.0,2017 Jan,1.599,5.276,55.56
1099,0.0225152783534741,APU0000708111,2017.0,2017 Jan,1.599,5.279,57.13
1100,0.0225079397250711,APU0000708111,2017.0,2017 Jan,1.599,5.282,57.58
1101,0.0225006010966681,APU0000708111,2017.0,2017 Jan,1.599,5.284999999999999,57.68
1102,0.0224932624682651,APU0000708111,2017.0,2017 Jan,1.599,5.287999999999999,58.44
1103,0.0224859238398622,APU0000708111,2017.0,2017 Jan,1.599,5.291,58.44
1104,0.0224785852114592,APU0000708111,2017.0,2017 Jan,1.599,5.294,58.44
1105,0.0224712465830562,APU0000708111,2017.0,2017 Jan,1.599,5.297,58.15
1106,0.0224639079546532,APU0000708111,2017.0,2017 Jan,1.599,5.3,57.62
1107,0.0224565693262502,APU0000708111,2017.0,2017 Jan,1.599,5.303,56.93
1108,0.0224492306978472,APU0000708111,2017.0,2017 Jan,1.599,5.306,57.27
1109,0.0224418920694443,APU0000708111,2017.0,2017 Jan,1.599,5.308999999999999,57.56
1110,0.0224345534410413,APU0000708111,2017.0,2017 Jan,1.599,5.311999999999999,57.56
1111,0.0224272148126383,APU0000708111,2017.0,2017 Jan,1.599,5.315,57.56
1112,0.0224198761842353,APU0000708111,2017.0,2017 Jan,1.599,5.318,57.56
1113,0.0224125375558323,APU0000708111,2017.0,2017 Jan,1.599,5.321,57.97
1114,0.0224051989274293,APU0000708111,2017.0,2017 Jan,1.599,5.324,58.36
1115,0.0223978602990263,APU0000708111,2017.0,2017 Jan,1.599,5.327,57.22
