Date_Index,Daily Estimated Operating Income
2160,756.054347826087
2161,756.8913043478261
2162,757.7282608695652
2163,758.5652173913044
2164,759.4021739130435
2165,760.2391304347826
2166,761.0760869565217
2167,761.9130434782609
2168,762.75
2169,763.5869565217391
2170,764.4239130434783
2171,765.2608695652174
2172,766.0978260869565
2173,766.9347826086956
2174,767.7717391304348
2175,768.6086956521739
2176,769.445652173913
2177,770.2826086956521
2178,771.1195652173913
2179,771.9565217391305
2180,772.7934782608695
2181,773.6304347826087
2182,774.4673913043479
2183,775.304347826087
2184,776.1413043478261
2185,776.9782608695652
2186,777.8152173913044
2187,778.6521739130435
2188,779.4891304347826
2189,780.3260869565217
2190,781.1630434782609
2191,782.0
2192,780.6043956043956
2193,779.2087912087912
2194,777.8131868131868
2195,776.4175824175824
2196,775.021978021978
2197,773.6263736263736
2198,772.2307692307693
2199,770.8351648351648
2200,769.4395604395604
2201,768.0439560439561
2202,766.6483516483516
2203,765.2527472527472
2204,763.8571428571429
2205,762.4615384615385
2206,761.065934065934
2207,759.6703296703297
2208,758.2747252747253
2209,756.8791208791209
2210,755.4835164835165
2211,754.0879120879121
2212,752.6923076923077
2213,751.2967032967033
2214,749.9010989010989
2215,748.5054945054945
2216,747.1098901098901
2217,745.7142857142857
2218,744.3186813186813
2219,742.9230769230769
2220,741.5274725274726
2221,740.1318681318681
2222,738.7362637362637
2223,737.3406593406594
2224,735.945054945055
2225,734.5494505494505
2226,733.1538461538462
2227,731.7582417582418
2228,730.3626373626373
2229,728.967032967033
2230,727.5714285714286
2231,726.1758241758241
2232,724.7802197802198
2233,723.3846153846154
2234,721.989010989011
2235,720.5934065934066
2236,719.1978021978022
2237,717.8021978021978
2238,716.4065934065934
2239,715.0109890109891
2240,713.6153846153846
2241,712.2197802197802
2242,710.8241758241759
2243,709.4285714285714
2244,708.032967032967
2245,706.6373626373627
2246,705.2417582417582
2247,703.8461538461538
2248,702.4505494505495
2249,701.054945054945
2250,699.6593406593406
2251,698.2637362637363
2252,696.8681318681319
2253,695.4725274725274
2254,694.0769230769231
2255,692.6813186813187
2256,691.2857142857143
2257,689.8901098901099
2258,688.4945054945055
2259,687.0989010989011
2260,685.7032967032967
2261,684.3076923076923
2262,682.9120879120879
2263,681.5164835164835
2264,680.1208791208792
2265,678.7252747252747
2266,677.3296703296703
2267,675.934065934066
2268,674.5384615384615
2269,673.1428571428571
2270,671.7472527472528
2271,670.3516483516484
2272,668.9560439560439
2273,667.5604395604396
2274,666.1648351648352
2275,664.7692307692307
2276,663.3736263736264
2277,661.978021978022
2278,660.5824175824176
2279,659.1868131868132
2280,657.7912087912088
2281,656.3956043956044
2282,655.0
2283,652.7582417582418
2284,650.5164835164835
2285,648.2747252747253
2286,646.032967032967
2287,643.7912087912088
2288,641.5494505494505
2289,639.3076923076923
2290,637.065934065934
2291,634.8241758241759
2292,632.5824175824176
2293,630.3406593406594
2294,628.0989010989011
2295,625.8571428571429
2296,623.6153846153846
2297,621.3736263736264
2298,619.1318681318681
2299,616.8901098901099
2300,614.6483516483516
2301,612.4065934065934
2302,610.1648351648352
2303,607.9230769230769
2304,605.6813186813187
2305,603.4395604395604
2306,601.1978021978022
2307,598.9560439560439
2308,596.7142857142857
2309,594.4725274725274
2310,592.2307692307693
2311,589.989010989011
2312,587.7472527472528
2313,585.5054945054945
2314,583.2637362637363
2315,581.021978021978
2316,578.7802197802198
2317,576.5384615384615
2318,574.2967032967033
2319,572.054945054945
2320,569.8131868131868
2321,567.5714285714286
2322,565.3296703296703
2323,563.0879120879121
2324,560.8461538461538
2325,558.6043956043956
2326,556.3626373626373
2327,554.1208791208792
2328,551.8791208791208
2329,549.6373626373627
2330,547.3956043956044
2331,545.1538461538462
2332,542.9120879120879
2333,540.6703296703297
2334,538.4285714285714
2335,536.1868131868132
2336,533.945054945055
2337,531.7032967032967
2338,529.4615384615385
2339,527.2197802197802
2340,524.978021978022
2341,522.7362637362637
2342,520.4945054945055
2343,518.2527472527472
2344,516.0109890109891
2345,513.7692307692307
2346,511.5274725274725
2347,509.2857142857143
2348,507.04395604395603
2349,504.80219780219784
2350,502.5604395604396
2351,500.31868131868134
2352,498.0769230769231
2353,495.83516483516485
2354,493.5934065934066
2355,491.35164835164835
2356,489.1098901098901
2357,486.86813186813185
2358,484.6263736263736
2359,482.38461538461536
2360,480.1428571428571
2361,477.90109890109886
2362,475.65934065934067
2363,473.4175824175824
2364,471.1758241758242
2365,468.9340659340659
2366,466.6923076923077
2367,464.4505494505495
2368,462.20879120879124
2369,459.967032967033
2370,457.72527472527474
2371,455.4835164835165
2372,453.24175824175825
2373,451.0
2374,450.4891304347826
2375,449.9782608695652
2376,449.4673913043478
2377,448.95652173913044
2378,448.44565217391306
2379,447.9347826086956
2380,447.42391304347825
2381,446.9130434782609
2382,446.4021739130435
2383,445.89130434782606
2384,445.3804347826087
2385,444.8695652173913
2386,444.35869565217394
2387,443.8478260869565
2388,443.3369565217391
2389,442.82608695652175
2390,442.3152173913044
2391,441.80434782608694
2392,441.29347826086956
2393,440.7826086956522
2394,440.27173913043475
2395,439.7608695652174
2396,439.25
2397,438.7391304347826
2398,438.2282608695652
2399,437.7173913043478
2400,437.20652173913044
2401,436.69565217391306
2402,436.1847826086956
2403,435.67391304347825
2404,435.1630434782609
2405,434.6521739130435
2406,434.14130434782606
2407,433.6304347826087
2408,433.1195652173913
2409,432.60869565217394
2410,432.0978260869565
2411,431.5869565217391
2412,431.07608695652175
2413,430.5652173913044
2414,430.05434782608694
2415,429.54347826086956
2416,429.0326086956522
2417,428.52173913043475
2418,428.0108695652174
2419,427.5
2420,426.9891304347826
2421,426.4782608695652
2422,425.9673913043478
2423,425.45652173913044
2424,424.94565217391306
2425,424.4347826086956
2426,423.92391304347825
2427,423.4130434782609
2428,422.9021739130435
2429,422.39130434782606
2430,421.8804347826087
2431,421.3695652173913
2432,420.85869565217394
2433,420.3478260869565
2434,419.8369565217391
2435,419.32608695652175
2436,418.8152173913044
2437,418.30434782608694
2438,417.79347826086956
2439,417.2826086956522
2440,416.77173913043475
2441,416.2608695652174
2442,415.75
2443,415.2391304347826
2444,414.7282608695652
2445,414.2173913043478
2446,413.70652173913044
2447,413.19565217391306
2448,412.6847826086956
2449,412.17391304347825
2450,411.6630434782609
2451,411.1521739130435
2452,410.64130434782606
2453,410.1304347826087
2454,409.6195652173913
2455,409.1086956521739
2456,408.5978260869565
2457,408.0869565217391
2458,407.57608695652175
2459,407.0652173913044
2460,406.55434782608694
2461,406.04347826086956
2462,405.5326086956522
2463,405.02173913043475
2464,404.5108695652174
2465,404.0
2466,404.6304347826087
2467,405.2608695652174
2468,405.89130434782606
2469,406.5217391304348
2470,407.1521739130435
2471,407.7826086956522
2472,408.4130434782609
2473,409.04347826086956
2474,409.67391304347825
2475,410.30434782608694
2476,410.9347826086956
2477,411.5652173913044
2478,412.19565217391306
2479,412.82608695652175
2480,413.45652173913044
2481,414.0869565217391
2482,414.7173913043478
2483,415.3478260869565
2484,415.97826086956525
2485,416.60869565217394
2486,417.2391304347826
2487,417.8695652173913
2488,418.5
2489,419.1304347826087
2490,419.7608695652174
2491,420.39130434782606
2492,421.0217391304348
2493,421.6521739130435
2494,422.2826086956522
2495,422.9130434782609
2496,423.54347826086956
2497,424.17391304347825
2498,424.80434782608694
2499,425.4347826086956
2500,426.0652173913044
2501,426.69565217391306
2502,427.32608695652175
2503,427.95652173913044
2504,428.5869565217391
2505,429.2173913043478
2506,429.8478260869565
2507,430.47826086956525
2508,431.10869565217394
2509,431.7391304347826
2510,432.3695652173913
2511,433.0
2512,433.6304347826087
2513,434.2608695652174
2514,434.89130434782606
2515,435.5217391304348
2516,436.1521739130435
2517,436.7826086956522
2518,437.4130434782609
2519,438.04347826086956
2520,438.67391304347825
2521,439.30434782608694
2522,439.9347826086956
2523,440.5652173913044
2524,441.19565217391306
2525,441.82608695652175
2526,442.45652173913044
2527,443.0869565217391
2528,443.7173913043478
2529,444.3478260869565
2530,444.97826086956525
2531,445.60869565217394
2532,446.2391304347826
2533,446.8695652173913
2534,447.5
2535,448.1304347826087
2536,448.7608695652174
2537,449.39130434782606
2538,450.02173913043475
2539,450.6521739130435
2540,451.2826086956522
2541,451.9130434782609
2542,452.54347826086956
2543,453.17391304347825
2544,453.80434782608694
2545,454.4347826086956
2546,455.0652173913044
2547,455.69565217391306
2548,456.32608695652175
2549,456.95652173913044
2550,457.5869565217391
2551,458.2173913043478
2552,458.8478260869565
2553,459.47826086956525
2554,460.10869565217394
2555,460.7391304347826
2556,461.3695652173913
2557,462.0
2558,463.5888888888889
2559,465.1777777777778
2560,466.76666666666665
2561,468.35555555555555
2562,469.94444444444446
2563,471.53333333333336
2564,473.1222222222222
2565,474.7111111111111
2566,476.3
2567,477.8888888888889
2568,479.47777777777776
2569,481.06666666666666
2570,482.65555555555557
2571,484.24444444444447
2572,485.8333333333333
2573,487.4222222222222
2574,489.0111111111111
2575,490.6
2576,492.18888888888887
2577,493.77777777777777
2578,495.3666666666667
2579,496.9555555555556
2580,498.5444444444444
2581,500.1333333333333
2582,501.72222222222223
2583,503.31111111111113
2584,504.9
2585,506.4888888888889
2586,508.0777777777778
2587,509.6666666666667
2588,511.25555555555553
2589,512.8444444444444
2590,514.4333333333333
2591,516.0222222222222
2592,517.6111111111111
2593,519.2
2594,520.7888888888889
2595,522.3777777777777
2596,523.9666666666667
2597,525.5555555555555
2598,527.1444444444444
2599,528.7333333333333
2600,530.3222222222222
2601,531.9111111111112
2602,533.5
2603,535.0888888888888
2604,536.6777777777778
2605,538.2666666666667
2606,539.8555555555556
2607,541.4444444444445
2608,543.0333333333333
2609,544.6222222222223
2610,546.2111111111111
2611,547.8
2612,549.3888888888889
2613,550.9777777777778
2614,552.5666666666666
2615,554.1555555555556
2616,555.7444444444444
2617,557.3333333333334
2618,558.9222222222222
2619,560.5111111111111
2620,562.1
2621,563.6888888888889
2622,565.2777777777778
2623,566.8666666666667
2624,568.4555555555555
2625,570.0444444444445
2626,571.6333333333333
2627,573.2222222222222
2628,574.8111111111111
2629,576.4
2630,577.9888888888888
2631,579.5777777777778
2632,581.1666666666666
2633,582.7555555555556
2634,584.3444444444444
2635,585.9333333333333
2636,587.5222222222222
2637,589.1111111111111
2638,590.7
2639,592.2888888888889
2640,593.8777777777777
2641,595.4666666666667
2642,597.0555555555555
2643,598.6444444444444
2644,600.2333333333333
2645,601.8222222222222
2646,603.411111111111
2647,605.0
2648,605.0
2649,605.0
2650,605.0
2651,605.0
2652,605.0
2653,605.0
2654,605.0
2655,605.0
2656,605.0
2657,605.0
2658,605.0
2659,605.0
2660,605.0
2661,605.0
2662,605.0
2663,605.0
2664,605.0
2665,605.0
2666,605.0
2667,605.0
2668,605.0
2669,605.0
2670,605.0
2671,605.0
2672,605.0
2673,605.0
2674,605.0
2675,605.0
2676,605.0
2677,605.0
2678,605.0
2679,605.0
2680,605.0
2681,605.0
2682,605.0
2683,605.0
2684,605.0
2685,605.0
2686,605.0
2687,605.0
2688,605.0
2689,605.0
2690,605.0
2691,605.0
2692,605.0
2693,605.0
2694,605.0
2695,605.0
2696,605.0
2697,605.0
2698,605.0
2699,605.0
2700,605.0
2701,605.0
2702,605.0
2703,605.0
2704,605.0
2705,605.0
2706,605.0
2707,605.0
2708,605.0
2709,605.0
2710,605.0
2711,605.0
2712,605.0
2713,605.0
2714,605.0
2715,605.0
2716,605.0
2717,605.0
2718,605.0
2719,605.0
2720,605.0
2721,605.0
2722,605.0
2723,605.0
2724,605.0
2725,605.0
2726,605.0
2727,605.0
2728,605.0
2729,605.0
2730,605.0
2731,605.0
2732,605.0
2733,605.0
2734,605.0
2735,605.0
2736,605.0
2737,605.0
2738,605.0
2739,605.0760869565217
2740,605.1521739130435
2741,605.2282608695652
2742,605.304347826087
2743,605.3804347826087
2744,605.4565217391304
2745,605.5326086956521
2746,605.6086956521739
2747,605.6847826086956
2748,605.7608695652174
2749,605.8369565217391
2750,605.9130434782609
2751,605.9891304347826
2752,606.0652173913044
2753,606.1413043478261
2754,606.2173913043479
2755,606.2934782608696
2756,606.3695652173913
2757,606.445652173913
2758,606.5217391304348
2759,606.5978260869565
2760,606.6739130434783
2761,606.75
2762,606.8260869565217
2763,606.9021739130435
2764,606.9782608695652
2765,607.054347826087
2766,607.1304347826087
2767,607.2065217391304
2768,607.2826086956521
2769,607.3586956521739
2770,607.4347826086956
2771,607.5108695652174
2772,607.5869565217391
2773,607.6630434782609
2774,607.7391304347826
2775,607.8152173913044
2776,607.8913043478261
2777,607.9673913043479
2778,608.0434782608696
2779,608.1195652173913
2780,608.195652173913
2781,608.2717391304348
2782,608.3478260869565
2783,608.4239130434783
2784,608.5
2785,608.5760869565217
2786,608.6521739130435
2787,608.7282608695652
2788,608.804347826087
2789,608.8804347826087
2790,608.9565217391304
2791,609.0326086956521
2792,609.1086956521739
2793,609.1847826086956
2794,609.2608695652174
2795,609.3369565217391
2796,609.4130434782609
2797,609.4891304347826
2798,609.5652173913044
2799,609.6413043478261
2800,609.7173913043479
2801,609.7934782608696
2802,609.8695652173913
2803,609.945652173913
2804,610.0217391304348
2805,610.0978260869565
2806,610.1739130434783
2807,610.25
2808,610.3260869565217
2809,610.4021739130435
2810,610.4782608695652
2811,610.554347826087
2812,610.6304347826087
2813,610.7065217391304
2814,610.7826086956521
2815,610.8586956521739
2816,610.9347826086956
2817,611.0108695652174
2818,611.0869565217391
2819,611.1630434782609
2820,611.2391304347826
2821,611.3152173913044
2822,611.3913043478261
2823,611.4673913043479
2824,611.5434782608696
2825,611.6195652173913
2826,611.695652173913
2827,611.7717391304348
2828,611.8478260869565
2829,611.9239130434783
2830,612.0
2831,611.7826086956521
2832,611.5652173913044
2833,611.3478260869565
2834,611.1304347826087
2835,610.9130434782609
2836,610.695652173913
2837,610.4782608695652
2838,610.2608695652174
2839,610.0434782608696
2840,609.8260869565217
2841,609.6086956521739
2842,609.3913043478261
2843,609.1739130434783
2844,608.9565217391304
2845,608.7391304347826
2846,608.5217391304348
2847,608.304347826087
2848,608.0869565217391
2849,607.8695652173913
2850,607.6521739130435
2851,607.4347826086956
2852,607.2173913043479
2853,607.0
2854,606.7826086956521
2855,606.5652173913044
2856,606.3478260869565
2857,606.1304347826087
2858,605.9130434782609
2859,605.695652173913
2860,605.4782608695652
2861,605.2608695652174
2862,605.0434782608696
2863,604.8260869565217
2864,604.6086956521739
2865,604.3913043478261
2866,604.1739130434783
2867,603.9565217391304
2868,603.7391304347826
2869,603.5217391304348
2870,603.304347826087
2871,603.0869565217391
2872,602.8695652173913
2873,602.6521739130435
2874,602.4347826086956
2875,602.2173913043479
2876,602.0
2877,601.7826086956521
2878,601.5652173913044
2879,601.3478260869565
2880,601.1304347826087
2881,600.9130434782609
2882,600.695652173913
2883,600.4782608695652
2884,600.2608695652174
2885,600.0434782608696
2886,599.8260869565217
2887,599.6086956521739
2888,599.3913043478261
2889,599.1739130434783
2890,598.9565217391304
2891,598.7391304347826
2892,598.5217391304348
2893,598.304347826087
2894,598.0869565217391
2895,597.8695652173913
2896,597.6521739130435
2897,597.4347826086956
2898,597.2173913043479
2899,597.0
2900,596.7826086956521
2901,596.5652173913044
2902,596.3478260869565
2903,596.1304347826087
2904,595.9130434782609
2905,595.695652173913
2906,595.4782608695652
2907,595.2608695652174
2908,595.0434782608696
2909,594.8260869565217
2910,594.6086956521739
2911,594.3913043478261
2912,594.1739130434783
2913,593.9565217391304
2914,593.7391304347826
2915,593.5217391304348
2916,593.304347826087
2917,593.0869565217391
2918,592.8695652173913
2919,592.6521739130435
2920,592.4347826086956
2921,592.2173913043479
2922,592.0
2923,592.3111111111111
2924,592.6222222222223
2925,592.9333333333333
2926,593.2444444444444
2927,593.5555555555555
2928,593.8666666666667
2929,594.1777777777778
2930,594.4888888888889
2931,594.8
2932,595.1111111111111
2933,595.4222222222222
2934,595.7333333333333
2935,596.0444444444445
2936,596.3555555555556
2937,596.6666666666666
2938,596.9777777777778
2939,597.2888888888889
2940,597.6
2941,597.9111111111112
2942,598.2222222222222
2943,598.5333333333333
2944,598.8444444444444
2945,599.1555555555556
2946,599.4666666666667
2947,599.7777777777778
2948,600.0888888888888
2949,600.4
2950,600.7111111111111
2951,601.0222222222222
2952,601.3333333333334
2953,601.6444444444444
2954,601.9555555555555
2955,602.2666666666667
2956,602.5777777777778
2957,602.8888888888889
2958,603.2
2959,603.5111111111111
2960,603.8222222222222
2961,604.1333333333333
2962,604.4444444444445
2963,604.7555555555556
2964,605.0666666666667
2965,605.3777777777777
2966,605.6888888888889
2967,606.0
2968,606.3111111111111
2969,606.6222222222223
2970,606.9333333333333
2971,607.2444444444444
2972,607.5555555555555
2973,607.8666666666667
2974,608.1777777777778
2975,608.4888888888889
2976,608.8
2977,609.1111111111111
2978,609.4222222222222
2979,609.7333333333333
2980,610.0444444444445
2981,610.3555555555556
2982,610.6666666666666
2983,610.9777777777778
2984,611.2888888888889
2985,611.6
2986,611.9111111111112
2987,612.2222222222222
2988,612.5333333333333
2989,612.8444444444444
2990,613.1555555555556
2991,613.4666666666667
2992,613.7777777777778
2993,614.0888888888888
2994,614.4
2995,614.7111111111111
2996,615.0222222222222
2997,615.3333333333334
2998,615.6444444444444
2999,615.9555555555555
3000,616.2666666666667
3001,616.5777777777778
3002,616.8888888888889
3003,617.2
3004,617.5111111111111
3005,617.8222222222222
3006,618.1333333333333
3007,618.4444444444445
3008,618.7555555555556
3009,619.0666666666667
3010,619.3777777777777
3011,619.6888888888889
3012,620.0
3013,620.0769230769231
3014,620.1538461538462
3015,620.2307692307693
3016,620.3076923076923
3017,620.3846153846154
3018,620.4615384615385
3019,620.5384615384615
3020,620.6153846153846
3021,620.6923076923077
3022,620.7692307692307
3023,620.8461538461538
3024,620.9230769230769
3025,621.0
3026,621.0769230769231
3027,621.1538461538462
3028,621.2307692307693
3029,621.3076923076923
3030,621.3846153846154
3031,621.4615384615385
3032,621.5384615384615
3033,621.6153846153846
3034,621.6923076923077
3035,621.7692307692307
3036,621.8461538461538
3037,621.9230769230769
3038,622.0
3039,622.0769230769231
3040,622.1538461538462
3041,622.2307692307693
3042,622.3076923076923
3043,622.3846153846154
3044,622.4615384615385
3045,622.5384615384615
3046,622.6153846153846
3047,622.6923076923077
3048,622.7692307692307
3049,622.8461538461538
3050,622.9230769230769
3051,623.0
3052,623.0769230769231
3053,623.1538461538462
3054,623.2307692307693
3055,623.3076923076923
3056,623.3846153846154
3057,623.4615384615385
3058,623.5384615384615
3059,623.6153846153846
3060,623.6923076923077
3061,623.7692307692307
3062,623.8461538461538
3063,623.9230769230769
3064,624.0
3065,624.0769230769231
3066,624.1538461538462
3067,624.2307692307693
3068,624.3076923076923
3069,624.3846153846154
3070,624.4615384615385
3071,624.5384615384615
3072,624.6153846153846
3073,624.6923076923077
3074,624.7692307692307
3075,624.8461538461538
3076,624.9230769230769
3077,625.0
3078,625.0769230769231
3079,625.1538461538462
3080,625.2307692307693
3081,625.3076923076923
3082,625.3846153846154
3083,625.4615384615385
3084,625.5384615384615
3085,625.6153846153846
3086,625.6923076923077
3087,625.7692307692307
3088,625.8461538461538
3089,625.9230769230769
3090,626.0
3091,626.0769230769231
3092,626.1538461538462
3093,626.2307692307693
3094,626.3076923076923
3095,626.3846153846154
3096,626.4615384615385
3097,626.5384615384615
3098,626.6153846153846
3099,626.6923076923077
3100,626.7692307692307
3101,626.8461538461538
3102,626.9230769230769
3103,627.0
3104,627.2717391304348
3105,627.5434782608696
3106,627.8152173913044
3107,628.0869565217391
3108,628.3586956521739
3109,628.6304347826087
3110,628.9021739130435
3111,629.1739130434783
3112,629.445652173913
3113,629.7173913043479
3114,629.9891304347826
3115,630.2608695652174
3116,630.5326086956521
3117,630.804347826087
3118,631.0760869565217
3119,631.3478260869565
3120,631.6195652173913
3121,631.8913043478261
3122,632.1630434782609
3123,632.4347826086956
3124,632.7065217391304
3125,632.9782608695652
3126,633.25
3127,633.5217391304348
3128,633.7934782608696
3129,634.0652173913044
3130,634.3369565217391
3131,634.6086956521739
3132,634.8804347826087
3133,635.1521739130435
3134,635.4239130434783
3135,635.695652173913
3136,635.9673913043479
3137,636.2391304347826
3138,636.5108695652174
3139,636.7826086956521
3140,637.054347826087
3141,637.3260869565217
3142,637.5978260869565
3143,637.8695652173913
3144,638.1413043478261
3145,638.4130434782609
3146,638.6847826086956
3147,638.9565217391304
3148,639.2282608695652
3149,639.5
3150,639.7717391304348
3151,640.0434782608696
3152,640.3152173913044
3153,640.5869565217391
3154,640.8586956521739
3155,641.1304347826087
3156,641.4021739130435
3157,641.6739130434783
3158,641.945652173913
3159,642.2173913043479
3160,642.4891304347826
3161,642.7608695652174
3162,643.0326086956521
3163,643.304347826087
3164,643.5760869565217
3165,643.8478260869565
3166,644.1195652173913
3167,644.3913043478261
3168,644.6630434782609
3169,644.9347826086956
3170,645.2065217391304
3171,645.4782608695652
3172,645.75
3173,646.0217391304348
3174,646.2934782608695
3175,646.5652173913044
3176,646.8369565217391
3177,647.1086956521739
3178,647.3804347826087
3179,647.6521739130435
3180,647.9239130434783
3181,648.195652173913
3182,648.4673913043479
3183,648.7391304347826
3184,649.0108695652174
3185,649.2826086956521
3186,649.554347826087
3187,649.8260869565217
3188,650.0978260869565
3189,650.3695652173913
3190,650.6413043478261
3191,650.9130434782609
3192,651.1847826086956
3193,651.4565217391304
3194,651.7282608695652
3195,652.0
3196,652.3478260869565
3197,652.695652173913
3198,653.0434782608696
3199,653.3913043478261
3200,653.7391304347826
3201,654.0869565217391
3202,654.4347826086956
3203,654.7826086956521
3204,655.1304347826087
3205,655.4782608695652
3206,655.8260869565217
3207,656.1739130434783
3208,656.5217391304348
3209,656.8695652173913
3210,657.2173913043479
3211,657.5652173913044
3212,657.9130434782609
3213,658.2608695652174
3214,658.6086956521739
3215,658.9565217391304
3216,659.304347826087
3217,659.6521739130435
3218,660.0
3219,660.3478260869565
3220,660.695652173913
3221,661.0434782608696
3222,661.3913043478261
3223,661.7391304347826
3224,662.0869565217391
3225,662.4347826086956
3226,662.7826086956521
3227,663.1304347826087
3228,663.4782608695652
3229,663.8260869565217
3230,664.1739130434783
3231,664.5217391304348
3232,664.8695652173913
3233,665.2173913043479
3234,665.5652173913044
3235,665.9130434782609
3236,666.2608695652174
3237,666.6086956521739
3238,666.9565217391304
3239,667.304347826087
3240,667.6521739130435
3241,668.0
3242,668.3478260869565
3243,668.695652173913
3244,669.0434782608696
3245,669.3913043478261
3246,669.7391304347826
3247,670.0869565217391
3248,670.4347826086956
3249,670.7826086956521
3250,671.1304347826087
3251,671.4782608695652
3252,671.8260869565217
3253,672.1739130434783
3254,672.5217391304348
3255,672.8695652173913
3256,673.2173913043479
3257,673.5652173913044
3258,673.9130434782609
3259,674.2608695652174
3260,674.6086956521739
3261,674.9565217391304
3262,675.304347826087
3263,675.6521739130435
3264,676.0
3265,676.3478260869565
3266,676.695652173913
3267,677.0434782608695
3268,677.3913043478261
3269,677.7391304347826
3270,678.0869565217391
3271,678.4347826086956
3272,678.7826086956521
3273,679.1304347826087
3274,679.4782608695652
3275,679.8260869565217
3276,680.1739130434783
3277,680.5217391304348
3278,680.8695652173913
3279,681.2173913043479
3280,681.5652173913044
3281,681.9130434782609
3282,682.2608695652174
3283,682.6086956521739
3284,682.9565217391304
3285,683.304347826087
3286,683.6521739130435
3287,684.0
3288,683.7666666666667
3289,683.5333333333333
3290,683.3
3291,683.0666666666667
3292,682.8333333333334
3293,682.6
3294,682.3666666666667
3295,682.1333333333333
3296,681.9
3297,681.6666666666666
3298,681.4333333333333
3299,681.2
3300,680.9666666666667
3301,680.7333333333333
3302,680.5
3303,680.2666666666667
3304,680.0333333333333
3305,679.8
3306,679.5666666666667
3307,679.3333333333334
3308,679.1
3309,678.8666666666667
3310,678.6333333333333
3311,678.4
3312,678.1666666666666
3313,677.9333333333333
3314,677.7
3315,677.4666666666667
3316,677.2333333333333
3317,677.0
3318,676.7666666666667
3319,676.5333333333333
3320,676.3
3321,676.0666666666667
3322,675.8333333333334
3323,675.6
3324,675.3666666666667
3325,675.1333333333333
3326,674.9
3327,674.6666666666666
3328,674.4333333333333
3329,674.2
3330,673.9666666666667
3331,673.7333333333333
3332,673.5
3333,673.2666666666667
3334,673.0333333333333
3335,672.8
3336,672.5666666666667
3337,672.3333333333334
3338,672.1
3339,671.8666666666667
3340,671.6333333333333
3341,671.4
3342,671.1666666666666
3343,670.9333333333333
3344,670.7
3345,670.4666666666667
3346,670.2333333333333
3347,670.0
3348,669.7666666666667
3349,669.5333333333333
3350,669.3
3351,669.0666666666667
3352,668.8333333333334
3353,668.6
3354,668.3666666666667
3355,668.1333333333333
3356,667.9
3357,667.6666666666666
3358,667.4333333333333
3359,667.2
3360,666.9666666666667
3361,666.7333333333333
3362,666.5
3363,666.2666666666667
3364,666.0333333333333
3365,665.8
3366,665.5666666666667
3367,665.3333333333334
3368,665.1
3369,664.8666666666667
3370,664.6333333333333
3371,664.4
3372,664.1666666666666
3373,663.9333333333333
3374,663.7
3375,663.4666666666667
3376,663.2333333333333
3377,663.0
3378,662.945054945055
3379,662.8901098901099
3380,662.8351648351648
3381,662.7802197802198
3382,662.7252747252747
3383,662.6703296703297
3384,662.6153846153846
3385,662.5604395604396
3386,662.5054945054945
3387,662.4505494505495
3388,662.3956043956044
3389,662.3406593406594
3390,662.2857142857143
3391,662.2307692307693
3392,662.1758241758242
3393,662.1208791208791
3394,662.065934065934
3395,662.010989010989
3396,661.9560439560439
3397,661.9010989010989
3398,661.8461538461538
3399,661.7912087912088
3400,661.7362637362637
3401,661.6813186813187
3402,661.6263736263736
3403,661.5714285714286
3404,661.5164835164835
3405,661.4615384615385
3406,661.4065934065934
3407,661.3516483516484
3408,661.2967032967033
3409,661.2417582417582
3410,661.1868131868132
3411,661.1318681318681
3412,661.0769230769231
3413,661.021978021978
3414,660.967032967033
3415,660.9120879120879
3416,660.8571428571429
3417,660.8021978021978
3418,660.7472527472528
3419,660.6923076923077
3420,660.6373626373627
3421,660.5824175824176
3422,660.5274725274726
3423,660.4725274725274
3424,660.4175824175824
3425,660.3626373626373
3426,660.3076923076923
3427,660.2527472527472
3428,660.1978021978022
3429,660.1428571428571
3430,660.0879120879121
3431,660.032967032967
3432,659.978021978022
3433,659.9230769230769
3434,659.8681318681319
3435,659.8131868131868
3436,659.7582417582418
3437,659.7032967032967
3438,659.6483516483516
3439,659.5934065934066
3440,659.5384615384615
3441,659.4835164835165
3442,659.4285714285714
3443,659.3736263736264
3444,659.3186813186813
3445,659.2637362637363
3446,659.2087912087912
3447,659.1538461538462
3448,659.0989010989011
3449,659.0439560439561
3450,658.989010989011
3451,658.934065934066
3452,658.8791208791209
3453,658.8241758241758
3454,658.7692307692307
3455,658.7142857142857
3456,658.6593406593406
3457,658.6043956043956
3458,658.5494505494505
3459,658.4945054945055
3460,658.4395604395604
3461,658.3846153846154
3462,658.3296703296703
3463,658.2747252747253
3464,658.2197802197802
3465,658.1648351648352
3466,658.1098901098901
3467,658.054945054945
3468,658.0
3469,658.3913043478261
3470,658.7826086956521
3471,659.1739130434783
3472,659.5652173913044
3473,659.9565217391304
3474,660.3478260869565
3475,660.7391304347826
3476,661.1304347826087
3477,661.5217391304348
3478,661.9130434782609
3479,662.304347826087
3480,662.695652173913
3481,663.0869565217391
3482,663.4782608695652
3483,663.8695652173913
3484,664.2608695652174
3485,664.6521739130435
3486,665.0434782608696
3487,665.4347826086956
3488,665.8260869565217
3489,666.2173913043479
3490,666.6086956521739
3491,667.0
3492,667.3913043478261
3493,667.7826086956521
3494,668.1739130434783
3495,668.5652173913044
3496,668.9565217391304
3497,669.3478260869565
3498,669.7391304347826
3499,670.1304347826087
3500,670.5217391304348
